payment_id,loan_id,payment_date,due_amount,paid_amount,days_late,payment_status
PAY027615,LN04772,2026-05-05,6865.86,,10,Late
PAY030401,LN05706,2026-03-23,18507.47,10296.98,30,Missed
PAY031362,LN01658,2025-04-04,11531.1,14469.4,0,On Time
PAY022083,LN03863,2025-12-15,6739.53,8921.85,0,On Time
PAY037688,LN05202,2026-01-26,18151.27,12645.42,3,Late
PAY013872,LN00529,2026-03-16,10472.32,2375.72,0,On Time
PAY026352,LN01750,2024-11-19,2892.83,8527.17,3,Late
PAY011288,LN04987,2025-09-01,11136.95,12618.98,0,On Time
PAY028935,LN02373,2026-09-03,12529.26,11288.07,0,On Time
PAY030463,LN00418,2025-11-03,1113.75,19439.37,30,Missed
PAY037481,LN00802,2025-10-25,15785.81,16338.28,30,Missed
PAY008169,LN03306,2025-11-01,15770.47,14145.67,30,Missed
PAY015408,LN05651,2024-10-18,11910.44,19237.49,30,Missed
PAY042703,LN00084,2025-04-20,7904.88,7536.8,30,Missed
PAY034305,LN99999,2025-07-15,10983.12,2470.29,30,Missed
PAY041334,LN02414,2026-04-23,9865.68,13806.91,3,Late
PAY034622,LN04530,2025-08-29,11699.05,15427.93,30,Missed
PAY032911,LN03404,2025-04-14,19080.31,15915.12,0,On Time
PAY007834,LN05424,2025-02-10,18559.15,5556.91,0,On Time
PAY012040,LN03512,2025-06-26,6905.62,2813.65,0,On Time
PAY042732,LN01706,2026-07-08,4967.57,4218.53,3,Late
PAY009884,LN02581,2025-07-18,9123.02,2258.01,10,Late
PAY018990,LN02715,2025-05-02,19005.52,17730.22,3,Late
PAY032723,LN03834,2024-11-08,7225.76,5685.3,0,On Time
PAY044049,LN05652,2026-08-25,13093.6,8100.84,0,On Time
PAY032913,LN00200,2025-01-07,16732.3,15870.64,0,On Time
PAY030585,LN00406,2025-10-13,13294.16,,3,Late
PAY040212,LN02580,2025-09-29,18229.11,13805.88,0,On Time
PAY024797,LN03622,2025-11-27,19776.46,3439.24,0,On Time
PAY017378,LN00016,2025-04-01,5873.88,6742.07,3,Late
PAY003309,LN04014,2025-04-12,7218.25,11382.16,0,On Time
PAY013732,LN03792,2025-09-27,12793.4,,30,Missed
PAY038902,LN00163,2025-12-30,7438.87,8523.89,0,On Time
PAY009636,LN00570,2025-10-26,2425.32,3971.14,0,On Time
PAY044747,LN05436,2026-05-30,2404.8,4725.82,0,On Time
PAY017439,LN02107,2024-12-08,16109.55,2978.53,0,On Time
PAY023839,LN04461,2025-03-30,1946.19,11926.1,0,On Time
PAY032514,LN01813,2026-04-27,3095.14,15933.69,30,Missed
PAY002711,LN02757,2026-03-02,6773.21,17025.33,30,Missed
PAY039005,LN00937,2026-02-28,11024.18,4263.96,0,On Time
PAY007972,LN05831,2026-01-10,19173.03,14886.66,30,Missed
PAY004356,LN99999,2025-12-27,8278.95,14303.4,0,On Time
PAY038678,LN04087,2026-04-15,14412.32,16077.95,10,Late
PAY043714,LN02886,2025-11-30,17619.59,10756.21,0,On Time
PAY004728,LN01386,2026-03-29,18646.44,6473.63,30,Missed
PAY033743,LN04774,2025-02-28,5815.37,4215.64,3,Late
PAY033403,LN05782,2025-08-05,16170.93,5747.23,0,On Time
PAY028638,LN03139,2025-08-23,2987.33,19271.64,3,Late
PAY025807,LN03294,2025-10-03,19666.98,12011.72,0,On Time
PAY010725,LN02691,2026-07-28,4627.12,,0,On Time
PAY010985,LN01627,2025-07-24,12672.95,6055.15,0,On Time
PAY007475,LN05958,2026-01-05,18172.27,3828.95,10,Late
PAY024538,LN05666,2025-12-12,3685.15,8307.86,30,Missed
PAY025702,LN05951,2024-09-21,9835.18,13802.42,10,Late
PAY033570,LN00161,2024-09-14,8009.36,17484.91,3,Late
PAY036502,LN05777,2026-02-22,4476.86,9869.9,0,On Time
PAY031881,LN00540,2026-09-05,4191.33,3833.48,10,Late
PAY036179,LN02631,2025-08-24,16887.59,4621.53,30,Missed
PAY017244,LN01535,2025-12-01,1118.71,19404.44,0,On Time
PAY018219,LN00624,2025-08-10,15806.88,8283.81,10,Late
PAY037101,LN02153,2024-10-17,13547.38,11501.9,10,Late
PAY007697,LN02832,2024-10-04,18531.18,2261.89,0,On Time
PAY045398,LN03403,2024-10-24,6442.02,11166.83,30,Missed
PAY003846,LN00195,2026-08-15,10828.21,3864.01,30,Missed
PAY041654,LN05696,2024-12-06,6305.02,3173.83,30,Missed
PAY036399,LN05098,2026-08-03,18074.13,11124.29,0,On Time
PAY013695,LN03409,2025-03-04,11144.55,10569.82,0,On Time
PAY044999,LN00784,2025-09-27,16434.65,15901.98,30,Missed
PAY027436,LN05579,2024-12-25,18323.48,9831.78,0,On Time
PAY022419,LN02836,2025-01-10,6167.12,16801.35,10,Late
PAY018843,LN04632,2024-11-27,1457.05,9905.95,30,Missed
PAY028658,LN02886,2026-07-08,15496.39,,3,Late
PAY011545,LN04161,2025-07-21,10944.51,9182.66,10,Late
PAY026920,LN03111,2025-03-20,7456.6,9639.21,10,Late
PAY024050,LN05587,2026-02-26,19914.88,,0,On Time
PAY013740,LN04811,2024-10-14,11203.76,4265.44,30,Missed
PAY044943,LN00158,2026-02-03,5488.02,9656.34,10,Late
PAY015294,LN01592,2026-04-08,17154.56,4021.85,30,Missed
PAY014270,LN05241,2026-06-02,18337.96,12972.4,0,On Time
PAY019449,LN02234,2025-01-28,7211.53,16369.36,0,On Time
PAY042828,LN01540,2024-10-01,17104.62,5204.62,3,Late
PAY006635,LN01100,2024-11-22,5690.53,4014.91,10,Late
PAY034722,LN02194,2025-08-02,1224.96,17586.5,30,Missed
PAY045427,LN03194,2026-05-08,9143.36,1716.57,30,Missed
PAY003174,LN04118,2025-10-08,5006.97,7281.71,0,On Time
PAY021225,LN00425,2026-01-19,8564.32,11124.59,3,Late
PAY037238,LN00027,2025-12-19,7288.66,1050.47,0,On Time
PAY018808,LN03230,2026-04-01,5090.44,8171.97,0,On Time
PAY006137,LN00924,2025-09-08,11794.03,11498.56,0,On Time
PAY012457,LN00512,2025-01-26,1806.35,18540.06,0,On Time
PAY028469,LN04160,2025-10-19,18616.25,14926.02,30,Missed
PAY024979,LN03636,2025-08-24,16674.48,7112.23,0,On Time
PAY021449,LN00470,2026-08-06,8394.35,7247.33,10,Late
PAY028431,LN00732,2024-12-25,14445.59,11366.14,0,On Time
PAY030290,LN03442,2024-12-10,9207.34,10387.63,0,On Time
PAY031335,LN03741,2026-04-14,9599.36,9932.97,3,Late
PAY012511,LN03138,2025-04-15,11371.35,7428.95,3,Late
PAY018846,LN05327,2025-10-07,19024.01,13468.51,0,On Time
PAY030612,LN05670,2025-07-26,15647.22,16167.66,10,Late
PAY011964,LN00910,2024-10-10,13446.01,12209.99,10,Late
PAY033916,LN03547,2026-04-16,1868.8,14819.88,0,On Time
PAY009179,LN00639,2025-08-02,5480.46,1528.03,3,Late
PAY038638,LN00792,2025-12-10,12174.43,10675.8,0,On Time
PAY023708,LN05814,2026-04-17,13765.85,1622.26,0,On Time
PAY016496,LN03794,2024-09-18,12122.06,19096.83,0,On Time
PAY040499,LN01387,2024-09-29,6855.51,1748.02,0,On Time
PAY014442,LN03112,2025-06-04,8017.64,15724.95,30,Missed
PAY020472,LN01357,2025-04-25,16113.63,14522.63,0,On Time
PAY039302,LN05925,2025-07-24,13514.87,11015.81,0,On Time
PAY008791,LN00792,2025-11-16,13446.41,13365.64,10,Late
PAY022501,LN05155,2025-04-22,1659.61,13255.42,0,On Time
PAY030842,LN03136,2024-12-21,12355.08,9716.9,3,Late
PAY014634,LN02094,2025-10-11,8230.71,6007.12,0,On Time
PAY020150,LN02354,2025-01-24,11247.16,14545.02,3,Late
PAY022080,LN01211,2026-04-23,8620.67,11614.3,0,On Time
PAY014819,LN02639,2026-09-01,1366.17,1535.55,10,Late
PAY029427,LN00435,2024-12-28,19619.06,10662.17,0,On Time
PAY027890,LN05146,2026-08-26,17147.15,2403.57,30,Missed
PAY028646,LN00090,2026-03-20,18334.24,18753.35,30,Missed
PAY018745,LN02007,2025-10-14,10065.94,10319.53,0,On Time
PAY042242,LN05343,2026-08-05,13208.62,11273.96,0,On Time
PAY032384,LN00128,2025-10-08,16305.05,17161.71,0,On Time
PAY015688,LN01634,2025-03-25,9336.63,12542.87,10,Late
PAY032442,LN00363,2026-02-12,5137.01,13193.69,0,On Time
PAY030210,LN02701,2024-09-28,16098.25,10895.33,30,Missed
PAY023897,LN04201,2026-02-06,2556.69,18768.24,3,Late
PAY011066,LN02215,2026-09-01,4185.26,1361.59,3,Late
PAY000743,LN05085,2026-06-17,9260.1,15532.07,3,Late
PAY000437,LN01605,2025-12-14,17119.26,18242.78,3,Late
PAY015767,LN04416,2025-05-04,19228.22,1239.84,0,On Time
PAY024153,LN03773,2024-12-17,16990.92,1343.59,30,Missed
PAY042840,LN01026,2026-02-05,18762.31,2666.7,3,Late
PAY000486,LN03331,2025-04-01,9837.76,12771.19,3,Late
PAY044856,LN00939,2026-05-07,4209.48,17791.9,0,On Time
PAY007022,LN02666,2026-05-01,17509.27,7267.34,3,Late
PAY019584,LN03760,2026-03-30,3744.46,2472.84,0,On Time
PAY010570,LN04658,2024-12-15,8794.72,4565.81,3,Late
PAY033968,LN04271,2025-12-25,15306.66,12171.88,3,Late
PAY036799,LN04526,2025-03-10,13087.43,,10,Late
PAY041404,LN00874,2025-03-01,14491.51,5798.68,0,On Time
PAY007525,LN01940,2024-09-08,10185.27,4459.33,0,On Time
PAY010954,LN02017,2025-09-28,3772.83,7310.44,0,On Time
PAY025657,LN02432,2025-12-30,16013.38,9951.36,30,Missed
PAY006850,LN05035,2024-10-14,3208.46,13399.91,10,Late
PAY033855,LN00853,2024-10-03,10820.54,10052.01,30,Missed
PAY011432,LN02882,2024-10-24,8473.21,19481.22,10,Late
PAY018957,LN02907,2025-08-18,15283.16,12439.26,0,On Time
PAY041913,LN01168,2025-04-29,9490.24,19421.46,0,On Time
PAY013290,LN05372,2025-11-07,14194.27,16827.57,0,On Time
PAY000264,LN01780,2025-09-12,9378.59,8192.64,3,Late
PAY008778,LN00228,2025-11-07,14757.34,10479.28,0,On Time
PAY027461,LN02462,2025-05-28,1281.72,2977.72,10,Late
PAY006790,LN05889,2026-04-11,7610.26,13120.47,30,Missed
PAY006061,LN01955,2025-04-15,14135.8,1118.36,0,On Time
PAY000950,LN99999,2025-07-11,3186.79,,0,On Time
PAY040105,LN00174,2025-04-08,9593.31,15241.16,0,On Time
PAY032660,LN00629,2024-11-25,8336.69,9140.27,30,Missed
PAY024990,LN01372,2026-05-07,14674.48,13991.65,0,On Time
PAY004255,LN00337,2026-07-07,7826.21,16300.78,0,On Time
PAY003944,LN03146,2024-10-23,13504.97,5222.99,0,On Time
PAY006153,LN05763,2025-06-10,3919.07,14003.29,0,On Time
PAY004700,LN05226,2026-01-08,13403.11,2352.5,0,On Time
PAY042814,LN02791,2025-10-17,5088.61,14541.61,0,On Time
PAY018544,LN03336,2025-06-10,18777.8,15243.43,0,On Time
PAY016956,LN01627,2025-10-14,17243.37,11663.79,3,Late
PAY025720,LN04549,2026-04-21,3747.21,15953.41,3,Late
PAY040739,LN01685,2024-10-30,12768.72,5373.64,10,Late
PAY040513,LN00727,2025-12-29,3674.47,14609.02,3,Late
PAY027086,LN01000,2026-08-25,4621.86,8555.69,3,Late
PAY023760,LN03711,2024-11-11,14169.76,17362.67,0,On Time
PAY024081,LN05439,2025-07-15,5235.5,13896.23,0,On Time
PAY005368,LN03104,2025-12-31,13205.18,1369.25,30,Missed
PAY016277,LN01840,2025-06-19,1152.3,4434.38,10,Late
PAY045068,LN00134,2026-08-28,18208.89,6430.44,30,Missed
PAY030838,LN04980,2026-01-31,14103.99,9519.2,0,On Time
PAY023950,LN00512,2025-03-31,14384.71,12242.82,0,On Time
PAY014690,LN05701,2024-11-20,9196.92,7099.72,30,Missed
PAY028817,LN05158,2024-10-27,12396.22,17655.25,0,On Time
PAY045269,LN00276,2026-02-08,9477.87,8591.96,3,Late
PAY038217,LN05939,2025-07-01,17501.07,16934.37,0,On Time
PAY021441,LN02629,2024-09-17,11931.59,9776.33,0,On Time
PAY024417,LN04144,2025-03-03,1515.95,8008.03,30,Missed
PAY017770,LN00209,2025-10-27,9817.35,9169.28,0,On Time
PAY022841,LN01843,2026-03-12,18350.76,2919.87,0,On Time
PAY009810,LN01923,2026-03-14,9432.49,2708.03,3,Late
PAY000560,LN05090,2025-11-17,16597.21,7216.66,0,On Time
PAY008059,LN05035,2025-05-09,18490.04,5667.63,3,Late
PAY006257,LN01036,2025-03-02,14270.88,17366.82,10,Late
PAY001908,LN00997,2025-11-12,13760.68,4605.24,10,Late
PAY042593,LN01651,2024-10-14,4419.96,8162.52,3,Late
PAY035227,LN00517,2024-11-12,3652.9,13367.2,3,Late
PAY029092,LN03601,2025-12-30,7968.71,5611.12,10,Late
PAY040356,LN02288,2025-11-17,7097.41,16499.96,10,Late
PAY017460,LN04092,2026-04-29,7565.56,8383.65,0,On Time
PAY021786,LN02333,2025-10-25,19426.7,13462.49,10,Late
PAY004029,LN02070,2026-07-06,1818.91,5216.8,10,Late
PAY006514,LN05022,2024-09-17,4439.23,10608.1,0,On Time
PAY040607,LN05511,2025-11-02,16807.54,17208.31,30,Missed
PAY021056,LN05332,2026-02-13,9340.7,10800.89,0,On Time
PAY028425,LN02088,2025-07-08,14140.54,17704.62,30,Missed
PAY000972,LN03240,2025-06-29,13983.06,2288.7,3,Late
PAY019312,LN02893,2026-08-16,13966.93,7477.43,0,On Time
PAY041204,LN04348,2024-10-21,12819.76,10704.94,30,Missed
PAY029187,LN04890,2026-09-02,10594.12,8937.17,0,On Time
PAY045965,LN05019,2024-09-29,1297.35,,30,Missed
PAY009003,LN04790,2025-02-15,6986.76,11862.74,10,Late
PAY037063,LN04266,2025-04-27,4798.34,11780.47,3,Late
PAY011928,LN02352,2025-03-26,5516.1,11651.92,0,On Time
PAY024211,LN05372,2026-07-31,6724.49,7605.65,3,Late
PAY000289,LN04064,2024-12-10,6761.08,8446.0,10,Late
PAY036567,LN01410,2024-11-18,2834.66,18929.49,0,On Time
PAY013735,LN00731,2026-04-20,12962.77,3781.33,10,Late
PAY021625,LN00683,2025-10-24,2734.07,5001.96,3,Late
PAY039143,LN03656,2024-12-02,6637.22,4757.87,3,Late
PAY011808,LN03503,2025-04-28,15525.85,1317.41,3,Late
PAY003553,LN04900,2025-11-08,11543.07,6096.15,10,Late
PAY024785,LN00479,2026-07-07,7952.68,2642.87,0,On Time
PAY020809,LN01683,2024-12-03,17429.11,11479.71,0,On Time
PAY032453,LN05992,2025-04-11,5360.82,13105.7,0,On Time
PAY008688,LN04197,2025-11-24,10261.05,13322.37,0,On Time
PAY016294,LN00367,2025-04-08,7629.17,5220.23,0,On Time
PAY031828,LN05006,2026-08-01,17967.34,16637.38,0,On Time
PAY032574,LN00440,2026-06-23,9026.76,11172.75,10,Late
PAY034591,LN05500,2025-10-24,10984.43,5000.91,30,Missed
PAY012983,LN01280,2025-04-18,9675.19,19728.18,3,Late
PAY017082,LN05881,2025-02-28,9872.07,17299.77,0,On Time
PAY036325,LN02096,2026-08-25,13066.33,3564.31,30,Missed
PAY033408,LN05200,2024-11-09,9060.21,10907.46,3,Late
PAY018787,LN03309,2024-12-03,2253.05,9044.69,0,On Time
PAY031392,LN00667,2025-12-11,2128.31,4638.39,3,Late
PAY032171,LN00075,2026-01-08,3529.24,19374.18,0,On Time
PAY024302,LN02326,2025-08-01,4114.92,13024.24,10,Late
PAY034715,LN04771,2026-08-04,18014.75,17018.32,3,Late
PAY045524,LN03163,2024-12-31,11943.62,5382.97,3,Late
PAY015696,LN03285,2024-11-11,4647.84,18752.29,0,On Time
PAY031958,LN05277,2025-01-08,10733.53,13016.04,30,Missed
PAY001372,LN02931,2024-10-09,5146.13,5111.02,10,Late
PAY003192,LN03398,2025-05-20,12019.56,12648.12,0,On Time
PAY042586,LN05125,2026-03-13,15131.42,12607.7,10,Late
PAY007023,LN05066,2025-02-20,14382.79,10085.06,10,Late
PAY044320,LN04558,2026-01-01,12795.15,16971.03,0,On Time
PAY009291,LN00058,2026-07-25,10820.85,11309.19,30,Missed
PAY026593,LN02347,2026-05-27,1667.55,4739.38,0,On Time
PAY001429,LN02844,2025-06-16,9762.28,11110.55,10,Late
PAY012857,LN03344,2026-06-25,16652.74,1813.41,30,Missed
PAY036094,LN02507,2026-01-22,3965.86,4815.01,10,Late
PAY034725,LN05459,2026-03-23,17006.95,7132.11,0,On Time
PAY013933,LN00349,2025-02-06,12495.82,1694.64,0,On Time
PAY025771,LN05400,2024-10-10,7462.8,5824.94,0,On Time
PAY034274,LN04529,2025-01-27,8461.96,3833.17,0,On Time
PAY003234,LN02016,2026-05-03,19801.8,12979.52,30,Missed
PAY025618,LN04597,2025-09-24,7795.06,13056.4,0,On Time
PAY043790,LN00459,2025-09-01,18896.63,18403.65,30,Missed
PAY026024,LN00940,2025-06-24,8791.28,3267.35,30,Missed
PAY015167,LN00137,2026-01-01,19093.2,6145.59,0,On Time
PAY008095,LN05111,2025-01-15,7618.87,15383.54,3,Late
PAY038803,LN04001,2025-10-07,7609.45,6799.27,10,Late
PAY038093,LN03784,2025-07-16,18681.34,15614.17,10,Late
PAY019069,LN05761,2026-05-08,12525.18,10016.02,10,Late
PAY027589,LN00977,2026-05-10,7246.03,17851.73,0,On Time
PAY032053,LN02751,2024-11-02,1084.06,16202.82,10,Late
PAY003585,LN02899,2025-11-26,10478.12,8742.41,30,Missed
PAY028830,LN01897,2026-01-05,4994.89,,30,Missed
PAY023690,LN02755,2025-07-23,1273.11,12658.9,10,Late
PAY043078,LN01374,2025-07-04,19531.95,7239.47,0,On Time
PAY031081,LN02991,2026-04-06,7509.69,12472.71,30,Missed
PAY012184,LN00772,2024-12-18,1650.73,18790.95,3,Late
PAY036183,LN02235,2024-12-01,7122.64,15703.26,0,On Time
PAY008552,LN00877,2026-05-17,4428.19,3804.43,0,On Time
PAY033177,LN00003,2026-04-22,11463.07,5529.11,0,On Time
PAY030933,LN03594,2026-07-12,4819.88,11712.26,0,On Time
PAY012974,LN04476,2025-07-27,10520.55,3911.12,10,Late
PAY023720,LN00048,2026-02-24,16182.21,9405.47,0,On Time
PAY026472,LN03687,2024-11-06,15319.86,1650.89,10,Late
PAY022957,LN02089,2024-11-20,11840.82,13886.92,0,On Time
PAY043921,LN99999,2025-09-30,4033.4,15223.3,0,On Time
PAY036699,LN00470,2024-10-31,9504.7,10159.78,30,Missed
PAY005895,LN05300,2025-04-13,14447.66,8064.21,0,On Time
PAY025073,LN00485,2026-05-17,8726.93,11559.91,10,Late
PAY004294,LN01333,2024-09-28,6803.32,3972.1,3,Late
PAY031328,LN04698,2024-09-10,2993.72,7236.71,0,On Time
PAY012054,LN04855,2025-06-16,6097.68,4719.69,0,On Time
PAY015540,LN05056,2024-12-10,6088.31,11162.3,3,Late
PAY037274,LN01413,2025-05-15,11591.6,1149.6,10,Late
PAY022472,LN01173,2025-12-25,10873.5,12930.04,3,Late
PAY024457,LN01984,2024-10-30,14722.18,9388.56,0,On Time
PAY024698,LN03349,2025-04-07,12731.68,8664.01,30,Missed
PAY032459,LN05999,2026-07-02,14687.79,1635.15,0,On Time
PAY024525,LN02329,2026-07-19,16392.78,15896.89,0,On Time
PAY003060,LN04927,2026-03-19,12813.45,3192.66,0,On Time
PAY032105,LN03654,2026-03-19,12383.5,12499.06,0,On Time
PAY038572,LN05903,2025-06-03,5440.94,13073.95,10,Late
PAY004902,LN04274,2024-09-28,17355.1,2682.04,3,Late
PAY026660,LN04160,2025-02-09,17318.05,,0,On Time
PAY010695,LN00938,2025-12-25,19116.11,16341.45,0,On Time
PAY013095,LN00511,2024-10-06,11300.41,14983.67,0,On Time
PAY014652,LN02084,2024-11-29,18377.45,19718.17,3,Late
PAY016824,LN00070,2025-10-18,1164.19,1762.3,30,Missed
PAY029619,LN00770,2026-05-06,8471.78,10463.9,3,Late
PAY036099,LN00692,2024-11-24,3510.05,1201.71,10,Late
PAY028492,LN03585,2024-12-01,6977.32,14360.41,10,Late
PAY001704,LN00090,2026-04-09,8886.7,11544.98,3,Late
PAY004100,LN03289,2025-07-07,8980.88,10466.53,10,Late
PAY001488,LN02626,2025-12-17,4057.9,9830.4,10,Late
PAY003016,LN05804,2024-09-30,15907.16,2538.16,0,On Time
PAY034036,LN04832,2026-08-20,2966.51,3970.82,0,On Time
PAY007228,LN03091,2024-12-21,13818.87,19708.02,0,On Time
PAY017037,LN05822,2025-04-18,15983.94,3244.84,3,Late
PAY033134,LN02641,2025-12-23,4461.16,1824.57,0,On Time
PAY019350,LN05115,2026-08-28,4411.11,17114.07,3,Late
PAY025082,LN01157,2026-01-14,4485.61,12567.92,0,On Time
PAY016158,LN03981,2026-03-05,7001.65,18753.21,30,Missed
PAY039888,LN03356,2026-08-16,14520.17,4152.4,30,Missed
PAY004827,LN00736,2026-07-08,7765.39,8246.25,0,On Time
PAY013814,LN99999,2026-02-28,9660.12,17527.57,10,Late
PAY005790,LN01895,2025-08-22,1324.24,14153.15,0,On Time
PAY008530,LN00269,2024-09-18,12401.6,12558.04,0,On Time
PAY041223,LN04484,2026-07-30,13363.4,8940.37,0,On Time
PAY022234,LN00570,2026-09-03,8205.93,6490.69,0,On Time
PAY035161,LN05941,2026-07-09,13883.09,17819.76,3,Late
PAY016510,LN00337,2025-12-17,19162.41,3506.69,10,Late
PAY028171,LN03670,2025-06-19,4717.4,4974.85,3,Late
PAY019940,LN05316,2025-09-13,19788.09,12000.73,0,On Time
PAY029248,LN03711,2026-06-30,10004.65,12193.95,0,On Time
PAY015410,LN02226,2026-07-12,8369.3,12632.45,0,On Time
PAY018257,LN05747,2025-09-22,18122.01,18478.61,0,On Time
PAY007512,LN02769,2026-05-09,1047.67,13465.71,0,On Time
PAY009441,LN03735,2025-05-25,8588.4,9214.23,10,Late
PAY027834,LN00468,2025-02-08,16671.62,2258.27,0,On Time
PAY031041,LN03799,2024-10-30,2888.34,12158.89,0,On Time
PAY003037,LN05958,2025-04-30,10905.95,18987.88,0,On Time
PAY005930,LN03249,2024-10-21,3382.04,9436.38,0,On Time
PAY041776,LN04651,2024-10-08,12750.21,15572.19,0,On Time
PAY016850,LN99999,2025-06-30,4315.26,17222.55,0,On Time
PAY006529,LN05525,2025-10-19,1627.67,16561.72,0,On Time
PAY043759,LN02937,2024-09-24,10190.02,16826.46,30,Missed
PAY034506,LN01841,2025-01-12,6147.39,12534.94,0,On Time
PAY031415,LN05372,2026-03-25,5123.4,19749.95,3,Late
PAY016103,LN00841,2025-08-07,7819.73,17679.18,3,Late
PAY013561,LN02748,2025-06-01,14391.01,2662.06,0,On Time
PAY001129,LN01456,2024-09-15,6792.06,19406.76,0,On Time
PAY002097,LN02789,2025-03-02,18792.57,9993.79,30,Missed
PAY009001,LN03045,2025-11-03,11288.64,18162.22,3,Late
PAY025819,LN03237,2024-12-06,18353.34,17566.15,-3,Late
PAY000261,LN04375,2024-12-14,19174.61,17946.05,0,On Time
PAY015979,LN03277,2025-04-27,7445.87,12738.23,30,Missed
PAY005435,LN02535,2026-05-15,4769.43,17564.3,0,On Time
PAY007354,LN02248,2026-01-13,13978.47,17332.43,30,Missed
PAY024079,LN03643,2026-01-12,15080.36,16390.31,0,On Time
PAY003470,LN02394,2026-03-20,18117.15,14849.1,30,Missed
PAY012050,LN05312,2026-07-23,7642.27,16240.05,0,On Time
PAY002429,LN04935,2026-02-04,2948.88,2581.84,10,Late
PAY036226,LN01024,2025-03-26,6665.52,18237.44,30,Missed
PAY040047,LN00828,2025-12-07,7572.0,11590.91,10,Late
PAY040807,LN00209,2024-11-23,4965.1,5914.58,0,On Time
PAY029456,LN00266,2025-09-26,16406.88,1536.85,10,Late
PAY041080,LN00309,2025-02-11,14230.35,18291.88,0,On Time
PAY031279,LN99999,2024-11-11,19375.77,2608.98,10,Late
PAY023770,LN04823,2025-01-17,14987.21,6760.21,30,Missed
PAY015538,LN02579,2025-06-20,12872.01,9373.95,10,Late
PAY033214,LN01837,2025-11-21,12721.95,12128.78,10,Late
PAY013237,LN03261,2025-10-11,5046.35,14237.0,0,On Time
PAY013793,LN03961,2026-05-17,9126.56,3562.26,10,Late
PAY014243,LN01435,2025-07-20,11554.27,13006.27,10,Late
PAY022999,LN01252,2025-12-22,4105.23,8659.92,3,Late
PAY016632,LN02067,2026-09-02,5721.3,8755.35,30,Missed
PAY009970,LN00947,2025-03-02,2223.0,14157.65,0,On Time
PAY012858,LN03435,2025-01-11,10473.07,3872.51,10,Late
PAY031791,LN04320,2026-08-02,19140.33,15582.6,10,Late
PAY034636,LN04428,2025-10-02,11660.2,14596.15,10,Late
PAY016260,LN04615,2025-01-05,4070.34,9993.87,30,Missed
PAY033224,LN01158,2026-04-01,8633.37,5471.94,0,On Time
PAY021940,LN01609,2025-11-30,6705.17,6559.35,0,On Time
PAY020460,LN02771,2025-04-12,9003.85,12661.9,10,Late
PAY015581,LN05451,2026-03-06,7623.18,19969.16,30,Missed
PAY009565,LN03365,2026-05-05,3952.04,12597.35,0,On Time
PAY016907,LN02887,2025-05-10,16460.16,15087.46,3,Late
PAY035444,LN04156,2025-04-21,11123.02,2082.03,30,Missed
PAY004612,LN02519,2024-11-26,1866.63,16866.75,0,On Time
PAY004613,LN02556,2026-04-02,10495.65,17414.37,0,On Time
PAY012221,LN03460,2026-01-23,5389.25,5039.12,3,Late
PAY031867,LN02326,2025-06-08,14871.23,16569.53,10,Late
PAY014460,LN00633,2025-08-09,12371.21,9353.66,30,Missed
PAY024617,LN02787,2026-01-28,7011.93,17442.6,0,On Time
PAY012700,LN04719,2026-01-01,5210.54,6566.03,30,Missed
PAY000309,LN04828,2026-07-07,12470.47,6472.25,30,Missed
PAY040905,LN03493,2024-09-23,17060.43,,0,On Time
PAY031858,LN05768,2026-08-29,16481.61,9160.5,0,On Time
PAY024676,LN04610,2026-06-15,11366.83,10739.26,0,On Time
PAY026899,LN05189,2025-07-31,13568.85,12509.76,0,On Time
PAY042533,LN03221,2024-10-04,14921.18,15099.63,0,On Time
PAY033355,LN03877,2025-09-13,4716.64,1308.5,0,On Time
PAY018407,LN01504,2024-11-22,8889.15,18117.61,0,On Time
PAY045270,LN01552,2025-06-02,15053.37,6464.89,3,Late
PAY041996,LN00169,2025-09-16,18103.54,6440.46,3,Late
PAY038111,LN03710,2026-08-12,14274.6,14886.72,0,On Time
PAY001742,LN05297,2024-10-03,10476.62,5112.81,0,On Time
PAY012393,LN03343,2026-04-03,1997.43,1329.04,0,On Time
PAY023448,LN04506,2025-07-01,4609.47,8499.89,0,On Time
PAY030788,LN00810,2025-03-15,10379.34,2133.14,0,On Time
PAY020753,LN02953,2025-01-25,6227.63,11757.21,30,Missed
PAY035415,LN05367,2026-02-25,9602.01,3284.73,30,Missed
PAY040378,LN04220,2025-09-10,19244.31,1210.07,3,Late
PAY004826,LN05804,2024-12-10,17252.28,,0,On Time
PAY008285,LN05636,2026-05-11,18055.07,1003.43,3,Late
PAY026878,LN01382,2026-02-07,16255.63,11060.35,0,On Time
PAY015123,LN02238,2025-12-21,19185.18,3856.87,0,On Time
