transaction_id,account_id,transaction_date,transaction_type,amount,channel
TXN086491,ACC06455,2025-08-28,Withdrawal,31294.61,Online
TXN007618,ACC00026,2025-09-18,Payment,30159.61,ATM
TXN085568,ACC10244,2025-11-10,Payment,15920.21,Branch
TXN005272,ACC00847,2025-02-22,Withdrawal,28582.99,Mobile
TXN069570,ACC10141,2026-02-23,Payment,34662.36,Mobile
TXN129437,ACC11087,2025-04-20,Transfer,45419.25,ATM
TXN046108,ACC09700,2026-06-13,Transfer,47362.21,Branch
TXN110743,ACC01971,2025-07-18,Withdrawal,5272.46,ATM
TXN085704,ACC07326,2026-01-31,Payment,18728.72,Mobile
TXN091226,ACC00421,2025-12-15,Transfer,37276.94,ATM
TXN029118,ACC08607,2025-06-05,Deposit,27939.12,Online
TXN124706,ACC03683,2026-05-07,Withdrawal,21661.21,Branch
TXN021977,ACC05000,2024-09-29,Withdrawal,5641.28,ATM
TXN122462,ACC08897,2025-01-07,Withdrawal,7226.74,Mobile
TXN017304,ACC06094,2026-02-02,Payment,36814.09,Branch
TXN042973,ACC03685,2025-06-24,Payment,46489.02,Mobile
TXN023705,ACC02958,2026-08-15,Deposit,39174.35,Mobile
TXN008370,ACC03472,2026-05-13,Withdrawal,36953.11,Mobile
TXN109804,ACC99999,2024-12-01,Withdrawal,18177.59,Mobile
TXN057495,ACC10841,2025-08-17,Withdrawal,4212.07,ATM
TXN081231,ACC07184,2025-03-22,Transfer,320.91,Branch
TXN086791,ACC11183,2025-02-19,Payment,45414.77,Online
TXN096147,ACC03499,2025-08-11,Transfer,24884.41,ATM
TXN072946,ACC11035,2024-10-21,Withdrawal,31900.34,Branch
TXN087534,ACC09604,2024-11-11,Deposit,39361.79,Online
TXN110178,ACC11111,2025-10-12,Withdrawal,21819.19,Branch
TXN128793,ACC10199,2026-08-02,Payment,39043.41,Online
TXN128168,ACC11442,2025-12-19,Deposit,26011.08,Branch
TXN106490,ACC10525,2025-08-05,Payment,18600.42,Online
TXN063843,ACC03202,2025-11-02,Deposit,45937.36,Branch
TXN107659,ACC10610,2025-04-27,Payment,33367.07,Mobile
TXN094868,ACC03403,2024-09-19,Payment,3968.51,Mobile
TXN134720,ACC09611,2026-04-10,Transfer,20653.29,Online
TXN055679,ACC09379,2025-01-04,Withdrawal,46429.59,ATM
TXN037528,ACC08097,2025-08-24,Payment,14593.79,Online
TXN119663,ACC04762,2024-11-16,Payment,42234.35,ATM
TXN035601,ACC07990,2025-06-22,Payment,24428.11,ATM
TXN035796,ACC10016,2025-03-24,Deposit,21239.67,Online
TXN026317,ACC09436,2026-07-02,Payment,23658.22,ATM
TXN029659,ACC08792,2026-03-30,Deposit,43865.53,Branch
TXN090236,ACC08816,2025-07-05,Payment,18826.03,ATM
TXN027984,ACC10071,2026-06-14,Deposit,4137.91,Branch
TXN091920,ACC04486,2026-01-05,Withdrawal,1703.13,Branch
TXN048439,ACC02739,2025-07-16,Withdrawal,16181.18,Online
TXN093223,ACC03722,2026-01-02,Transfer,8926.81,Mobile
TXN003404,ACC11171,2025-04-17,Transfer,3658.92,ATM
TXN111416,ACC09529,2026-08-25,Withdrawal,4506.99,Branch
TXN034447,ACC04814,2024-09-08,Withdrawal,45202.19,Mobile
TXN048801,ACC06809,2026-01-09,Payment,45815.89,Online
TXN126211,ACC00492,2026-02-23,Withdrawal,44379.8,Online
TXN130296,ACC05662,2024-11-01,Payment,30170.43,Online
TXN114703,ACC03778,2025-10-24,Payment,20994.99,Online
TXN087999,ACC11952,2026-08-12,Withdrawal,37264.93,Online
TXN047217,ACC02975,2026-03-21,Withdrawal,28442.67,Mobile
TXN129306,ACC09053,2025-01-23,Transfer,2459.78,Branch
TXN033010,ACC05335,2024-12-16,Deposit,26176.41,Online
TXN117249,ACC08412,2025-11-13,Withdrawal,21173.45,ATM
TXN059039,ACC06943,2025-03-06,Payment,28452.5,Branch
TXN081915,ACC01314,2026-03-01,Deposit,44160.27,Branch
TXN056527,ACC09905,2025-12-13,Payment,1936.96,Online
TXN007189,ACC05697,2024-12-16,Withdrawal,9922.62,ATM
TXN133841,ACC10812,2024-09-08,Withdrawal,44636.95,Online
TXN058447,ACC00671,2024-10-11,Payment,48273.03,Online
TXN130200,ACC07797,2025-10-27,Withdrawal,18393.36,online
TXN102197,ACC08106,2025-08-11,Payment,2159.88,Online
TXN097165,ACC11963,2025-09-02,Payment,3249.77,Branch
TXN114086,ACC02200,2025-05-15,Withdrawal,35452.27,Mobile
TXN124091,ACC02156,2025-03-18,Withdrawal,33897.31,Branch
TXN104668,ACC99999,2026-04-27,Payment,22984.09,Mobile
TXN124220,ACC01346,2025-01-19,Payment,1125.87,Branch
TXN072156,ACC11171,2024-12-04,Transfer,32037.37,Online
TXN041894,ACC04225,2026-05-08,Transfer,36678.07,Online
TXN120009,ACC06213,2025-06-07,Payment,11709.81,Mobile
TXN056883,ACC06800,2025-05-03,Withdrawal,177.86,ATM
TXN023859,ACC11917,2024-09-25,Transfer,4747.39,Online
TXN101303,ACC03843,2024-09-14,Transfer,43336.55,Mobile
TXN039218,ACC09944,2025-02-28,Transfer,22864.17,Online
TXN095430,ACC08535,2025-07-21,Payment,1728.14,Mobile
TXN122377,ACC08233,2025-01-05,,29804.53,Online
TXN065650,ACC11770,2025-02-02,Deposit,29444.86,Mobile
TXN030176,ACC07092,2025-03-08,Withdrawal,37308.27,Branch
TXN038260,ACC01616,2025-11-02,Payment,16391.75,ATM
TXN071308,ACC08055,2025-09-30,Transfer,13683.51,Branch
TXN097936,ACC06172,2024-12-06,Withdrawal,18272.88,Online
TXN071376,ACC03555,2025-05-20,Transfer,26435.8,Online
TXN051038,ACC04836,2025-09-09,Deposit,20874.61,Online
TXN082265,ACC01581,2026-05-10,Withdrawal,46485.68,ATM
TXN065655,ACC07466,2025-03-25,Deposit,35181.37,Online
TXN078931,ACC04524,2025-01-01,Withdrawal,5459.16,ATM
TXN079740,ACC11372,2026-06-11,Withdrawal,24036.69,Mobile
TXN008509,ACC10802,2025-09-19,Transfer,45806.38,ATM
TXN013863,ACC01201,2025-08-26,Deposit,23142.07,Mobile
TXN036464,ACC00089,2025-04-22,Payment,32266.83,Mobile
TXN021894,ACC07816,2026-01-24,Deposit,15177.49,Branch
TXN022764,ACC09262,2025-11-07,Payment,8173.3,Mobile
TXN009681,ACC00725,2024-10-19,Withdrawal,37603.04,Mobile
TXN082379,ACC04635,2025-10-10,Transfer,27143.17,Mobile
TXN021941,ACC10145,2025-01-04,Deposit,4725.89,Online
TXN013365,ACC11792,2024-10-19,Payment,16966.41,Mobile
TXN051661,ACC00175,2026-07-26,Deposit,6603.88,Branch
TXN139936,ACC06195,2026-04-20,Withdrawal,15783.76,Mobile
TXN036606,ACC10163,2025-12-15,Transfer,3068.49,Branch
TXN079873,ACC04694,2024-10-03,Transfer,33014.21,Mobile
TXN128436,ACC09783,2024-10-14,Transfer,48450.91,Branch
TXN071732,ACC01627,2025-11-04,Transfer,34153.13,Online
TXN008906,ACC04358,2024-10-29,Payment,11612.56,Branch
TXN011851,ACC09758,2025-04-30,,34155.2,Branch
TXN087754,ACC01164,2025-02-15,Transfer,9813.6,ATM
TXN099462,ACC09896,2026-03-06,Deposit,16632.8,Branch
TXN005950,ACC03314,2025-02-10,Transfer,32537.7,Branch
TXN026481,ACC00227,2025-07-28,Payment,37265.89,Branch
TXN021320,ACC11599,2025-09-24,Payment,28052.23,ATM
TXN022384,ACC05766,2024-10-15,Withdrawal,2277.62,Branch
TXN023517,ACC06737,2026-03-14,Payment,9936.81,Branch
TXN112441,ACC02963,2026-08-28,Payment,15307.73,ATM
TXN003114,ACC09998,2025-12-05,Deposit,8180.93,ATM
TXN074516,ACC00919,2026-02-23,Transfer,26413.76,Online
TXN007316,ACC01455,2025-11-21,Payment,45978.41,Online
TXN021552,ACC04326,2025-02-06,Deposit,34691.17,ATM
TXN092646,ACC07668,2025-02-20,Withdrawal,40312.16,Branch
TXN028960,ACC11174,2025-07-18,Withdrawal,49571.28,ATM
TXN037604,ACC03688,2024-09-27,Payment,39931.01,Branch
TXN015134,ACC00519,2025-06-15,Transfer,30485.06,Branch
TXN111361,ACC03747,2026-03-29,Payment,27321.32,Online
TXN062095,ACC09187,2025-02-01,Transfer,24940.34,ATM
TXN048830,ACC00530,2025-06-01,Transfer,205.86,ATM
TXN060617,ACC02018,2025-11-27,Payment,45597.87,Online
TXN003054,ACC01359,2025-02-13,Deposit,7415.36,ATM
TXN089553,ACC01633,2025-11-03,Transfer,43174.02,ATM
TXN037626,ACC04613,2025-05-10,Withdrawal,2872.92,ATM
TXN119210,ACC03102,2025-08-01,Deposit,9379.38,Branch
TXN060980,ACC08705,2025-01-07,Payment,43832.79,Online
TXN127432,ACC08712,2025-04-26,Deposit,49881.24,Branch
TXN103465,ACC08425,2025-03-28,Payment,39001.26,Online
TXN073960,ACC06240,2026-05-05,Payment,5873.38,Mobile
TXN066086,ACC07772,2025-05-05,Withdrawal,18849.11,Online
TXN089960,ACC09539,2024-09-30,Transfer,40018.81,ATM
TXN050189,ACC08614,2026-02-11,Withdrawal,36843.01,ATM
TXN022769,ACC10737,2025-09-27,Transfer,24062.7,Mobile
TXN083049,ACC11318,2025-01-26,Withdrawal,19361.95,ATM
TXN063066,ACC09047,2025-11-21,Withdrawal,19489.29,Mobile
TXN080840,ACC05906,2025-09-25,Withdrawal,48823.17,Mobile
TXN034392,ACC11780,2026-03-09,Withdrawal,979.77,ATM
TXN043527,ACC09210,2026-05-20,Deposit,16715.27,ATM
TXN091782,ACC02197,2026-04-15,Deposit,11006.09,Online
TXN104292,ACC11355,2024-11-17,Payment,12854.01,Mobile
TXN105828,ACC10002,2025-01-08,Transfer,7890.47,Mobile
TXN013802,ACC04328,2026-01-06,Withdrawal,19629.44,Online
TXN021318,ACC05142,2026-08-07,Withdrawal,38608.27,Mobile
TXN080727,ACC10051,2026-01-25,Withdrawal,21806.99,Mobile
TXN052235,ACC07354,2025-11-25,Payment,27651.18,Mobile
TXN005607,ACC06464,2025-07-04,Withdrawal,4499.35,Mobile
TXN075565,ACC03907,2025-05-19,Withdrawal,25683.51,ATM
TXN001153,ACC09945,2025-03-15,Withdrawal,8133.16,Mobile
TXN071169,ACC02133,2025-08-13,Transfer,5087.84,Branch
TXN084391,ACC02504,2025-08-28,Payment,44228.46,Branch
TXN021833,ACC01295,2026-05-20,Payment,125.83,Mobile
TXN049372,ACC00160,2026-07-12,Withdrawal,22988.2,Branch
TXN077634,ACC00223,2026-07-07,Transfer,21088.72,Mobile
TXN099549,ACC08596,2025-09-13,Transfer,4451.67,Online
TXN077869,ACC04548,2024-10-17,Deposit,24801.0,Branch
TXN121812,ACC00685,2024-09-17,Deposit,17539.95,ATM
TXN074212,ACC01737,2026-06-23,Deposit,30189.77,Branch
TXN023602,ACC01356,2025-11-22,Withdrawal,48254.7,Online
TXN098712,ACC09513,2026-07-09,Deposit,17239.0,Mobile
TXN002550,ACC07384,2025-11-12,,48628.82,ATM
TXN134415,ACC03249,2024-12-14,Transfer,9409.02,Mobile
TXN076548,ACC00454,2024-10-16,Deposit,24711.76,ATM
TXN041925,ACC05390,2026-04-04,Withdrawal,4244.5,Online
TXN084214,ACC08487,2026-08-06,Deposit,23982.16,Branch
TXN068445,ACC07498,2026-07-26,Payment,36231.9,Online
TXN024517,ACC10977,2025-01-29,Withdrawal,15250.34,ATM
TXN085194,ACC02349,2026-08-13,Transfer,33676.61,Branch
TXN120538,ACC10719,2026-06-18,Withdrawal,16114.64,ATM
TXN072195,ACC11171,2025-08-10,Withdrawal,8433.7,Online
TXN101102,ACC05794,2024-10-24,Withdrawal,19191.62,Mobile
TXN135134,ACC04243,2025-02-22,Withdrawal,46419.09,ATM
TXN117250,ACC09780,2025-10-16,Transfer,15948.73,Branch
TXN044267,ACC02617,2026-07-22,Payment,43059.52,Branch
TXN019840,ACC09943,2025-01-07,Withdrawal,5160.06,Branch
TXN117807,ACC00632,2025-04-08,Withdrawal,39634.59,Mobile
TXN048573,ACC06068,2025-08-31,Deposit,4529.0,Mobile
TXN137457,ACC11611,2025-03-16,Deposit,40019.36,Mobile
TXN018285,ACC09966,2025-12-06,Deposit,23770.52,ATM
TXN051438,ACC11583,2024-11-09,Transfer,19123.37,ATM
TXN047359,ACC09433,2024-11-21,Deposit,28913.48,Branch
TXN027432,ACC04452,2025-09-23,Withdrawal,25717.52,Branch
TXN092513,ACC09409,2025-02-13,Deposit,19392.3,Online
TXN112200,ACC08746,2025-01-07,Payment,25802.97,online
TXN008820,ACC09315,2025-05-15,Deposit,49348.37,Mobile
TXN041899,ACC01077,2026-02-20,Transfer,44166.1,Mobile
TXN070120,ACC10724,2026-05-02,Withdrawal,19664.96,Branch
TXN060193,ACC03648,2024-12-21,Withdrawal,47190.19,Online
TXN068746,ACC10892,2026-09-08,Payment,15791.22,ATM
TXN058680,ACC08360,2025-10-02,Deposit,39471.75,ATM
TXN053873,ACC04291,2026-03-05,Payment,19573.8,Mobile
TXN020112,ACC01914,2024-10-29,,3263.67,Branch
TXN008325,ACC11733,2025-08-31,Payment,2169.58,ATM
TXN090641,ACC04352,2026-08-22,Transfer,15595.91,Mobile
TXN103542,ACC01006,2024-10-29,Payment,10422.4,Branch
TXN027770,ACC05796,2026-06-15,Withdrawal,41228.36,Mobile
TXN130609,ACC09884,2025-08-09,Withdrawal,49616.31,Online
TXN034875,ACC06495,2025-07-24,Withdrawal,47403.95,Mobile
TXN065075,ACC03809,2026-08-02,Transfer,31969.88,ATM
TXN041844,ACC05337,2026-05-08,Transfer,4779.57,Mobile
TXN114922,ACC02454,2025-02-27,Payment,22896.92,Online
TXN105408,ACC01484,2025-03-18,Payment,19515.08,ATM
TXN074641,ACC10086,2026-05-14,Withdrawal,19950.89,Mobile
TXN120664,ACC11954,2025-06-16,Deposit,40289.8,ATM
TXN058048,ACC08324,2025-08-21,Deposit,25181.37,Mobile
TXN003122,ACC10219,2026-06-24,Transfer,43899.89,Mobile
TXN034569,ACC11308,2026-09-05,Transfer,44063.65,Online
TXN029641,ACC00890,2026-08-17,Withdrawal,44258.51,Mobile
TXN021660,ACC05033,2025-03-31,Transfer,13278.85,Branch
TXN002295,ACC05780,2026-04-20,Deposit,27233.69,ATM
TXN003547,ACC01776,2025-08-27,Deposit,25686.9,ATM
TXN034323,ACC00679,2024-12-07,Withdrawal,35181.88,Branch
TXN129511,ACC06650,2026-07-09,Transfer,28497.16,Mobile
TXN032265,ACC00863,2026-05-20,Payment,19613.07,Online
TXN094431,ACC04303,2025-06-25,Payment,23617.57,Online
TXN063840,ACC01595,2026-02-09,Payment,47457.5,Mobile
TXN074540,ACC11414,2026-01-08,Transfer,24501.51,ATM
TXN072666,ACC09385,2026-01-06,Payment,12281.94,ATM
TXN047619,ACC00468,2025-07-29,Withdrawal,33527.5,Mobile
TXN094416,ACC01564,2026-02-24,Deposit,4968.18,ATM
TXN085201,ACC05509,2025-02-19,Payment,36488.84,Branch
TXN003908,ACC05237,2025-01-04,Transfer,15556.69,ATM
TXN064771,ACC10882,2025-12-28,Payment,15865.82,Branch
TXN032238,ACC06215,2026-05-14,Transfer,24903.75,Branch
TXN123049,ACC07878,2025-03-19,Transfer,22862.08,Online
TXN032387,ACC10040,2026-07-25,,5665.63,ATM
TXN128505,ACC04424,2025-05-16,Payment,40327.79,Mobile
TXN069528,ACC03884,2026-03-24,Deposit,10241.86,Mobile
TXN113751,ACC00691,2025-06-03,Deposit,6930.27,Mobile
TXN121554,ACC07763,2025-12-08,Withdrawal,44866.81,ATM
TXN003427,ACC05945,2026-08-23,Transfer,11389.24,ATM
TXN109660,ACC04487,2025-06-10,Deposit,14667.17,Branch
TXN135151,ACC02789,2025-07-18,Deposit,19655.25,Online
TXN022951,ACC07056,2026-08-30,Withdrawal,43812.2,ATM
TXN012922,ACC05420,2025-12-21,Transfer,12898.44,Mobile
TXN042899,ACC08137,2026-05-05,Withdrawal,41871.13,Branch
TXN087036,ACC11407,2025-10-10,Deposit,8067.65,Branch
TXN122394,ACC07510,2024-12-07,Transfer,13168.51,Branch
TXN023113,ACC00701,2026-08-15,Payment,39592.91,ATM
TXN059661,ACC11295,2026-08-27,Withdrawal,19653.43,Branch
TXN056892,ACC00126,2024-10-31,Transfer,29418.66,ATM
TXN018531,ACC08463,2024-09-16,Transfer,30873.87,Branch
TXN066053,ACC10919,2025-10-23,Payment,20514.64,ATM
TXN115475,ACC10156,2026-08-16,Withdrawal,993.52,Branch
TXN062988,ACC03130,2025-08-03,Deposit,42453.05,Branch
TXN081612,ACC09420,2025-04-20,Transfer,30564.25,ATM
TXN054879,ACC06720,2024-12-13,Deposit,6055.19,Branch
TXN117015,ACC04432,2024-12-08,Transfer,6126.27,ATM
TXN056981,ACC04201,2025-04-20,Withdrawal,46577.91,Online
TXN118533,ACC10737,2024-10-05,Withdrawal,9620.91,ATM
TXN081077,ACC05385,2025-07-24,Deposit,27462.86,Mobile
TXN133317,ACC01299,2026-08-30,Withdrawal,35340.51,Mobile
TXN015962,ACC07269,2026-01-20,Transfer,10896.5,Mobile
TXN023933,ACC11701,2026-03-10,Payment,11595.81,Mobile
TXN085531,ACC07413,2025-08-26,Withdrawal,33611.47,Branch
TXN062566,ACC11773,2025-09-19,Payment,15782.59,Branch
TXN057102,ACC02566,2025-07-17,Payment,13651.17,Online
TXN104497,ACC09262,2025-01-31,Withdrawal,30301.8,Branch
TXN071737,ACC09802,2025-03-18,Payment,4224.22,Mobile
TXN129019,ACC05576,2025-06-07,Payment,3275.99,ATM
TXN063908,ACC10001,2024-12-17,Transfer,48747.63,Mobile
TXN001498,ACC00561,2026-07-03,Withdrawal,33077.07,Online
TXN091992,ACC09566,2025-07-29,Transfer,23290.62,Online
TXN124674,ACC02316,2026-08-19,Transfer,9955.37,Online
TXN021375,ACC00892,2024-09-29,Payment,8266.63,Online
TXN022730,ACC09614,2026-03-14,Transfer,20117.72,ATM
TXN014101,ACC05023,2026-05-10,Withdrawal,13755.11,Mobile
TXN063569,ACC02506,2026-01-05,Deposit,45889.03,ATM
TXN120330,ACC02337,2025-01-14,Transfer,17504.53,Mobile
TXN108975,ACC07229,2025-11-19,,48524.82,Mobile
TXN083936,ACC02370,2025-06-24,Transfer,33050.45,Branch
TXN004940,ACC07078,2025-11-23,Withdrawal,47248.46,Mobile
TXN125910,ACC00326,2026-01-10,Deposit,41096.16,Online
TXN060418,ACC11392,2025-07-26,Transfer,42787.04,ATM
TXN032034,ACC10499,2026-08-05,Deposit,46239.28,ATM
TXN119020,ACC10670,2025-08-10,Payment,49565.55,Mobile
TXN010211,ACC05710,2025-11-07,Deposit,27953.73,Mobile
TXN110122,ACC09170,2024-09-19,Withdrawal,49732.73,ATM
TXN030598,ACC08331,2026-08-13,Payment,28788.07,Online
TXN021125,ACC11605,2025-07-18,Transfer,9554.25,ATM
TXN103540,ACC02241,2025-01-01,Payment,10168.24,Branch
TXN095273,ACC07149,2026-09-06,Deposit,15093.46,Mobile
TXN013826,ACC04886,2025-08-09,Transfer,26246.92,ATM
TXN122299,ACC08959,2026-06-20,Deposit,11853.53,Branch
TXN001382,ACC04936,2025-01-26,Withdrawal,12097.95,ATM
TXN035274,ACC03830,2026-03-07,Transfer,13430.88,Online
TXN118253,ACC10963,2025-06-22,Withdrawal,48723.92,Mobile
TXN139136,ACC09517,2025-10-14,Transfer,44224.49,Online
TXN052900,ACC09237,2026-07-28,Transfer,28336.67,ATM
TXN114244,ACC06241,2024-10-13,Payment,28351.67,ATM
TXN090877,ACC06538,2024-12-29,Deposit,46749.0,Branch
TXN132973,ACC03787,2026-04-02,Transfer,10046.89,Online
TXN136060,ACC09313,2026-01-03,Transfer,40971.18,Branch
TXN136136,ACC00566,2025-05-27,Transfer,15066.69,ATM
TXN137686,ACC03256,2025-05-27,Withdrawal,30729.58,Online
TXN104944,ACC01825,2024-10-30,Payment,8392.37,Branch
TXN071498,ACC00765,2026-03-05,Withdrawal,12329.63,Mobile
TXN067674,ACC04515,2026-01-08,Deposit,1099.49,Branch
TXN033768,ACC08098,2025-12-14,Withdrawal,28629.09,Online
TXN043174,ACC07869,2026-08-03,Payment,5992.3,Online
TXN029174,ACC08603,2025-10-02,Payment,46945.53,ATM
TXN085832,ACC09101,2024-09-23,Payment,23663.08,Branch
TXN134226,ACC09093,2025-11-16,,25034.87,Mobile
TXN126116,ACC03249,2025-08-25,Transfer,6732.14,ATM
TXN027815,ACC11992,2024-11-20,Withdrawal,7262.63,Online
TXN053890,ACC01899,2025-10-30,Withdrawal,19407.59,Mobile
TXN047545,ACC01847,2026-04-06,Transfer,31740.28,Branch
TXN061788,ACC00434,2026-09-07,Payment,14621.03,ATM
TXN127887,ACC08187,2024-10-08,Deposit,35129.64,Mobile
TXN092277,ACC09721,2024-10-20,Withdrawal,32603.79,Branch
TXN014202,ACC07601,2025-04-10,Withdrawal,4430.13,Branch
TXN093198,ACC02330,2025-05-10,Withdrawal,23072.3,Branch
TXN092672,ACC09891,2025-06-10,Withdrawal,38242.73,Mobile
TXN067807,ACC06920,2026-07-21,Payment,16203.75,Mobile
TXN006362,ACC01613,2024-12-08,Transfer,8818.33,ATM
TXN030108,ACC01672,2026-07-06,Deposit,27438.69,ATM
TXN064572,ACC05694,2025-05-27,Transfer,13411.8,Online
TXN022084,ACC11783,2026-05-24,Withdrawal,29744.54,Online
TXN042402,ACC01132,2025-01-14,Payment,22447.39,Online
TXN017129,ACC02644,2025-11-23,Withdrawal,20147.28,Online
TXN012994,ACC05887,2026-02-06,Transfer,12125.65,Branch
TXN028494,ACC00327,2025-11-05,,34313.13,Branch
TXN041794,ACC05450,2026-07-11,Withdrawal,45950.38,Mobile
TXN008789,ACC00408,2024-12-21,Transfer,6703.13,Branch
TXN065759,ACC09298,2024-11-24,Transfer,48114.85,Branch
TXN110152,ACC00771,2026-01-07,Payment,27320.45,Branch
TXN094781,ACC03942,2025-04-03,Withdrawal,9323.24,Branch
TXN135498,ACC08768,2026-03-30,Payment,3977.43,Mobile
TXN083884,ACC06874,2025-03-31,Withdrawal,36991.0,Branch
TXN110963,ACC11705,2025-05-18,Payment,1652.5,Branch
TXN011012,ACC09907,2025-06-23,Deposit,7183.76,Mobile
TXN040913,ACC05653,2026-05-30,Deposit,30143.06,Online
TXN128161,ACC05162,2024-10-01,Payment,20959.76,ATM
TXN018869,ACC00880,2026-02-19,Payment,29511.16,Mobile
TXN129113,ACC08228,2024-12-11,Transfer,22380.52,Online
TXN088206,ACC11900,2024-12-07,Deposit,45360.56,Mobile
TXN104115,ACC02079,2026-07-26,Withdrawal,2049.62,Mobile
TXN045692,ACC10897,2025-03-16,Transfer,29468.93,ATM
TXN017101,ACC09464,2026-08-21,Withdrawal,34554.55,ATM
TXN034029,ACC09905,2025-06-24,Transfer,41322.73,Online
TXN050144,ACC01676,2025-05-13,Withdrawal,46575.49,Online
TXN103593,ACC09564,2025-07-08,Transfer,4672.49,Branch
TXN108740,ACC04277,2025-07-13,Deposit,14486.11,Mobile
TXN012063,ACC06700,2025-12-22,Payment,32808.77,ATM
TXN118506,ACC01536,2025-07-29,Withdrawal,31224.63,Branch
TXN070155,ACC11103,2026-02-19,Payment,9698.27,ATM
TXN071459,ACC11502,2026-09-05,Deposit,49149.83,ATM
TXN036419,ACC03532,2025-10-04,Payment,4492.39,ATM
TXN134676,ACC05057,2026-03-09,Payment,19610.31,Branch
TXN022316,ACC00513,2025-11-09,Deposit,19111.4,Online
TXN126103,ACC07105,2025-08-01,Withdrawal,17656.04,Mobile
TXN091858,ACC04242,2024-09-10,Payment,49393.42,ATM
TXN119195,ACC02549,2025-11-22,,38163.58,ATM
TXN087408,ACC06776,2024-10-25,Withdrawal,12119.26,ATM
TXN055496,ACC05013,2024-12-16,Transfer,16444.85,Branch
TXN003017,ACC08401,2024-11-10,Withdrawal,44230.89,Online
TXN025994,ACC07052,2025-11-23,Withdrawal,28244.9,Mobile
TXN006391,ACC04604,2024-09-10,Transfer,16138.72,Branch
TXN027192,ACC11921,2026-08-26,Transfer,38388.33,ATM
TXN130665,ACC09390,2025-05-11,Transfer,2690.25,Online
TXN102838,ACC09647,2024-12-14,Withdrawal,21138.79,Online
TXN067802,ACC03291,2024-11-05,Payment,21646.64,ATM
TXN097665,ACC11754,2024-12-17,Transfer,39344.11,Mobile
TXN096888,ACC01782,2026-01-06,Withdrawal,23288.39,Branch
TXN053634,ACC03658,2026-04-19,Withdrawal,29743.91,Mobile
TXN098397,ACC07144,2026-05-25,Transfer,42097.37,Mobile
TXN079070,ACC07457,2025-04-14,Withdrawal,21587.62,Mobile
TXN121053,ACC05882,2025-08-27,Transfer,41256.45,Branch
TXN007443,ACC01068,2026-08-25,Deposit,48816.06,ATM
TXN080693,ACC08032,2025-09-28,Withdrawal,13767.1,Mobile
TXN075907,ACC06162,2026-07-05,Transfer,14311.53,Online
TXN046661,ACC10409,2026-01-11,Payment,21708.38,Online
TXN067843,ACC11708,2025-07-13,Transfer,34251.36,Mobile
TXN064027,ACC10996,2025-12-06,Deposit,42137.43,ATM
TXN002578,ACC11148,2025-07-27,Withdrawal,27140.12,Online
TXN128239,ACC01478,2026-08-04,Transfer,9968.58,Mobile
TXN015773,ACC11359,2025-10-23,Withdrawal,20742.64,ATM
TXN127598,ACC08287,2025-09-28,Deposit,40162.59,ATM
TXN123972,ACC03813,2024-12-04,Withdrawal,8423.27,Mobile
TXN116736,ACC04553,2026-08-21,Deposit,3457.31,Online
TXN041676,ACC07150,2024-11-23,Deposit,15702.9,Mobile
TXN051109,ACC10243,2025-10-27,Deposit,9762.49,Online
TXN023788,ACC11620,2026-03-06,Transfer,39956.78,Online
TXN015203,ACC04179,2025-09-12,Transfer,44084.94,Branch
TXN093222,ACC08721,2026-08-16,Payment,43870.19,ATM
TXN079115,ACC07055,2026-01-29,Transfer,8693.88,Branch
TXN092582,ACC11873,2025-10-31,Payment,45351.46,ATM
TXN020286,ACC04108,2026-08-24,Transfer,8703.95,Branch
TXN113490,ACC01857,2026-01-18,Payment,10207.4,Branch
TXN129425,ACC03631,2025-08-10,Payment,14030.13,Online
TXN056280,ACC10586,2026-08-28,Deposit,41439.63,ATM
TXN060849,ACC05701,2025-08-30,Transfer,23504.22,Mobile
TXN005609,ACC09012,2026-03-31,Deposit,38493.97,Mobile
TXN024146,ACC11612,2025-05-07,Withdrawal,15296.05,Branch
TXN024203,ACC07574,2025-12-25,Payment,40759.89,Online
TXN086292,ACC00409,2025-03-22,Transfer,10901.94,Branch
TXN092398,ACC06810,2026-03-05,Transfer,44218.84,Mobile
TXN054962,ACC05287,2026-07-01,Withdrawal,11636.99,Mobile
TXN136911,ACC01247,2026-07-13,Transfer,35693.79,Online
TXN034147,ACC11946,2024-11-04,Deposit,38878.4,Mobile
TXN083327,ACC03236,2024-12-21,Payment,17419.57,Branch
TXN036802,ACC08466,2025-09-30,Payment,48991.78,Mobile
TXN048728,ACC06260,2026-06-10,Withdrawal,44162.7,ATM
TXN061808,ACC09860,2026-01-25,Payment,1091.4,Branch
TXN021393,ACC00176,2026-08-08,Payment,30896.51,Mobile
TXN037109,ACC08929,2026-06-26,Payment,26651.1,Branch
TXN092013,ACC08347,2025-07-25,Payment,42425.29,Online
TXN044615,ACC05276,2025-03-06,Withdrawal,28298.22,Online
TXN137523,ACC07613,2026-09-01,Transfer,14106.53,Mobile
TXN029803,ACC01927,2025-04-09,Payment,34757.29,Online
