loan_id,total_due,total_paid,avg_days_late,missed_payments,repayment_ratio
LN00503,61174.049999999996,48775.28,15.0,2,0.8
LN00504,121401.56,92828.26,2.6,0,0.76
LN00505,43217.54,30270.52,10.0,1,0.7
LN00506,56782.770000000004,93221.13,2.6666666666666665,0,1.64
LN00507,60160.14,42444.590000000004,10.0,1,0.71
LN00508,62084.57,61372.619999999995,7.0,1,0.99
LN00509,79406.48000000001,66076.62,7.166666666666667,1,0.83
LN00510,117403.93,114201.23000000001,14.181818181818182,5,0.97
LN00511,139748.55,133137.03,2.9,0,0.95
LN00512,118142.51,153649.41999999998,12.090909090909092,4,1.3
LN00513,87484.92,68002.98999999999,6.142857142857143,1,0.78
LN00514,36280.39,49625.17,10.6,1,1.37
LN00515,76664.55,97003.58000000002,8.571428571428571,2,1.27
LN00516,60307.43,56470.270000000004,5.5,0,0.94
LN00517,30193.68,69050.38,7.2,1,2.29
LN00518,33372.09,45847.549999999996,2.5,0,1.37
LN00519,50196.78,20443.95,7.5,1,0.41
LN00520,90725.95000000001,90117.59,7.666666666666667,2,0.99
LN00521,129379.52,129684.01999999999,5.833333333333333,2,1.0
LN00522,89160.28,82175.94,0.8571428571428571,0,0.92
LN00523,47568.82,44610.22,2.0,0,0.94
LN00524,130176.23,99923.07,3.909090909090909,2,0.77
LN00525,114063.86,113141.05,1.6,0,0.99
LN00526,95192.24,95227.01,6.222222222222222,1,1.0
LN00527,42655.68,44451.350000000006,6.5,0,1.04
LN00528,166950.82,144554.83,5.5,1,0.87
LN00529,28790.64,32506.050000000003,6.0,1,1.13
LN00530,63859.69,81833.45,5.0,1,1.28
LN00531,140783.02,114108.3,7.416666666666667,2,0.81
LN00532,24595.83,43886.32,12.5,1,1.78
LN00533,93004.06999999999,116105.09,10.666666666666666,2,1.25
LN00534,61445.93,62535.82,3.2,0,1.02
LN00535,98800.84,86824.78,8.428571428571429,1,0.88
LN00536,48775.619999999995,45265.07,9.333333333333334,1,0.93
LN00537,37756.05,24165.0,15.0,1,0.64
LN00538,61105.33,37249.03,8.833333333333334,1,0.61
LN00539,75526.83,89050.97,1.625,0,1.18
LN00540,82369.93000000001,113942.82,4.818181818181818,1,1.38
LN00541,68818.19,67961.02,7.166666666666667,1,0.99
LN00542,113900.6,126131.73,6.3,2,1.11
LN00543,110082.03,96636.97,11.777777777777779,2,0.88
LN00544,36540.07,39707.270000000004,12.0,2,1.09
LN00545,103186.98,90173.7,4.444444444444445,1,0.87
LN00546,65322.560000000005,89867.6,13.285714285714286,2,1.38
LN00547,126802.78,120905.37,8.090909090909092,2,0.95
LN00548,110627.8,105720.29000000001,8.3,2,0.96
LN00549,89285.71,54007.93,8.75,2,0.6
LN00550,89200.16,84007.53,5.714285714285714,0,0.94
LN00551,60903.48,71456.15,5.0,1,1.17
LN00552,163369.46,133775.12,8.833333333333334,2,0.82
LN00553,110978.56,132817.89,6.666666666666667,4,1.2
LN00554,127739.41,95724.9,7.3,2,0.75
LN00555,91842.75,89207.19,12.875,3,0.97
LN00556,98449.85,96288.4,6.222222222222222,1,0.98
LN00557,54497.43,64626.350000000006,7.8,1,1.19
LN00558,153481.98,105226.96,4.666666666666667,1,0.69
LN00559,65975.76,51578.450000000004,10.0,1,0.78
LN00560,70171.08,48682.21000000001,0.0,0,0.69
LN00561,129455.84,140728.21,7.545454545454546,2,1.09
LN00562,65349.67,47990.08,7.0,1,0.73
LN00563,66378.59,96651.64,5.75,1,1.46
LN00564,86949.65,59963.02,3.8333333333333335,0,0.69
LN00565,85612.13,84234.32,20.5,4,0.98
LN00566,80123.33,83443.18,5.375,1,1.04
LN00567,114077.98999999999,96798.44,4.444444444444445,1,0.85
LN00568,123354.63,116825.82,7.0,2,0.95
LN00569,52976.65,80516.69,7.166666666666667,1,1.52
LN00570,57889.29,38483.61,3.3333333333333335,0,0.66
LN00571,68166.6,69044.83,4.714285714285714,1,1.01
LN00572,100271.57,81448.0,0.75,0,0.81
LN00573,72685.91,68307.8,10.5,2,0.94
LN00574,75653.55,53738.880000000005,2.0,0,0.71
LN00575,18610.170000000002,40184.73,3.25,0,2.16
LN00576,98444.17000000001,96937.65000000001,9.555555555555555,2,0.98
LN00577,51883.24,55889.55,20.0,3,1.08
LN00578,57219.15,76971.8,12.0,1,1.35
LN00579,90132.49,107813.08,15.555555555555555,4,1.2
LN00580,51894.33,46620.97,4.714285714285714,1,0.9
LN00581,32778.3,21730.13,11.0,1,0.66
LN00582,88433.09,69777.4,14.714285714285714,3,0.79
LN00583,74309.58,60818.51,6.666666666666667,1,0.82
LN00584,49492.299999999996,38389.95,1.6666666666666667,0,0.78
LN00585,113824.03,91635.19,3.6,0,0.81
LN00586,73208.87,44728.14,12.6,2,0.61
LN00587,74017.61,49795.03,7.666666666666667,1,0.67
LN00588,71152.26,55685.72,6.142857142857143,1,0.78
LN00589,128746.54,138399.25,3.0,0,1.07
LN00590,21422.25,31314.57,16.666666666666668,1,1.46
LN00591,22442.1,27389.86,5.0,0,1.22
LN00592,88608.94,118490.89,13.333333333333334,4,1.34
LN00593,130852.82,146035.58,2.0714285714285716,0,1.12
LN00594,26843.829999999998,38220.1,7.5,1,1.42
LN00595,80484.45,74783.85,5.714285714285714,1,0.93
LN00596,28288.43,53518.49,0.75,0,1.89
LN00597,121056.73,87158.61,7.6,2,0.72
LN00598,44445.4,32855.66,1.8,0,0.74
LN00599,134957.41,125002.41,4.083333333333333,1,0.93
LN00600,71632.42,64438.59,9.428571428571429,2,0.9
LN00601,66789.34,64664.65,2.6,0,0.97
LN00602,120979.8,108136.0,11.11111111111111,3,0.89
LN00603,69090.74,97122.08,9.125,1,1.41
LN00604,63219.09,42024.24,15.0,3,0.66
LN00605,32292.260000000002,39043.8,10.0,1,1.21
LN00606,36854.240000000005,49785.57,4.75,0,1.35
LN00607,78496.14,103104.58,2.5555555555555554,0,1.31
LN00608,57198.12,42744.27,6.142857142857143,1,0.75
LN00609,46220.8,53817.22,7.2,1,1.16
LN00610,48028.979999999996,35822.06,2.6,0,0.75
LN00611,69855.33,70476.11,14.125,3,1.01
LN00612,36734.05,60495.91,10.0,1,1.65
LN00613,37663.68,67567.52,2.1666666666666665,0,1.79
LN00614,64266.240000000005,70531.47,18.0,3,1.1
LN00615,92731.84,110577.72,11.3,3,1.19
LN00616,54354.990000000005,64751.74,7.166666666666667,1,1.19
LN00617,56675.17,73390.57,8.571428571428571,2,1.29
LN00618,72541.26000000001,64021.75,17.142857142857142,4,0.88
LN00619,57741.8,64520.74,2.0,0,1.12
LN00620,46290.38,58148.71,1.0,0,1.26
LN00621,84874.39,110840.68000000001,17.5,4,1.31
LN00622,60303.87,43868.52,2.1666666666666665,0,0.73
LN00623,82760.33,114834.4,1.4444444444444444,0,1.39
LN00624,96266.9,58854.84,14.714285714285714,3,0.61
LN00625,123181.8,59588.009999999995,9.5,2,0.48
LN00626,83737.73,97113.84,9.3,2,1.16
LN00627,67819.36,72749.69,8.333333333333334,1,1.07
LN00628,77646.38,76814.94,7.875,2,0.99
LN00629,92240.1,65109.79,16.625,4,0.71
LN00630,52818.81,60511.74,7.666666666666667,1,1.15
LN00631,76617.27,92936.7,10.0,2,1.21
LN00632,123321.81,117122.5,5.454545454545454,1,0.95
LN00633,58197.78,58901.11,18.0,3,1.01
LN00634,33846.34,26420.23,8.25,1,0.78
LN00635,63020.47,57148.060000000005,6.571428571428571,1,0.91
LN00636,75723.42,74061.11,1.25,0,0.98
LN00637,11365.98,25307.2,20.0,1,2.23
LN00638,53961.84,71872.11,15.0,3,1.33
LN00639,87920.65,91068.4,6.222222222222222,1,1.04
LN00640,91748.25,95899.53,7.3,2,1.05
LN00641,193044.99,158165.73,2.769230769230769,0,0.82
LN00642,79012.86,53953.85,2.375,0,0.68
LN00643,82008.67,90947.1,7.6,2,1.11
LN00644,92698.57,82368.59,10.3,3,0.89
LN00645,65991.3,74868.18,5.0,1,1.13
LN00646,91095.74,56918.72,0.0,2,0.62
LN00647,29373.21,60070.86,16.0,2,2.05
LN00648,78362.13,59933.479999999996,1.4285714285714286,0,0.76
LN00649,65277.560000000005,56787.18,8.0,1,0.87
LN00650,39549.25,50823.74999999999,11.2,1,1.29
LN00651,99964.01000000001,136456.07,7.3,2,1.37
LN00652,132678.49,103402.59,9.166666666666666,3,0.78
LN00653,40352.409999999996,56361.0,12.166666666666666,2,1.4
LN00654,47776.95,66510.83,3.8333333333333335,0,1.39
LN00655,58591.85,83097.68,10.375,2,1.42
LN00656,72108.54000000001,46345.53,10.0,1,0.64
LN00657,139998.36,115673.04000000001,10.9,3,0.83
LN00658,102207.28,132555.52,11.3,3,1.3
LN00659,37135.12,21083.55,5.0,0,0.57
LN00660,66636.8,56075.17,7.2,1,0.84
LN00661,57855.380000000005,37964.68,10.0,2,0.66
LN00662,75907.39,63927.979999999996,4.875,1,0.84
LN00663,46353.7,61481.72,5.0,0,1.33
LN00664,74728.03,124811.45,10.0,2,1.67
LN00665,85306.16,90079.78,4.0,0,1.06
LN00666,63286.35,73414.47,6.0,1,1.16
LN00667,66461.4,46446.54,6.0,1,0.7
LN00668,89353.43000000001,80192.42,1.6666666666666667,2,0.9
LN00669,35541.770000000004,26571.32,3.3333333333333335,0,0.75
LN00670,30305.42,45713.07,1.5,0,1.51
LN00671,65939.56999999999,87319.34,1.8571428571428572,0,1.32
LN00672,74464.2,68540.83,0.375,0,0.92
LN00673,50770.229999999996,60861.08,6.142857142857143,1,1.2
LN00674,63097.49,57362.020000000004,8.0,1,0.91
LN00675,79467.49,131631.48,4.3,1,1.66
LN00676,47955.229999999996,42194.6,10.0,1,0.88
LN00677,83471.55,86051.8,3.888888888888889,0,1.03
LN00678,57507.729999999996,42081.850000000006,10.75,1,0.73
LN00679,100841.7,60936.38,9.0,2,0.6
LN00680,74496.64,64711.53,10.5,1,0.87
LN00681,38049.97,63895.08,12.6,2,1.68
LN00682,118745.05,97157.12999999999,4.6,1,0.82
LN00683,105727.68,98747.23000000001,7.545454545454546,2,0.93
LN00684,97410.47,80145.73,7.0,2,0.82
LN00685,47936.78,58706.77,10.0,2,1.22
LN00686,35956.21,47611.32,18.25,2,1.32
LN00687,59614.69,38168.009999999995,2.5,0,0.64
LN00688,132201.66,108053.51,4.416666666666667,1,0.82
LN00689,73133.02,105537.15,5.111111111111111,1,1.44
LN00690,25716.760000000002,49391.83,8.25,1,1.92
LN00691,94744.93,96074.71,5.5,1,1.01
LN00692,123485.42,65369.96000000001,5.3,1,0.53
LN00693,72221.91,72628.31,6.571428571428571,1,1.01
LN00694,11820.36,19721.010000000002,15.0,1,1.67
LN00695,61279.68,59645.39,7.5,1,0.97
LN00696,87095.56,75980.57,5.75,1,0.87
LN00697,76759.19,39721.0,15.0,3,0.52
LN00698,45590.09,97086.48,12.5,3,2.13
LN00699,38294.35,20781.01,4.333333333333333,0,0.54
LN00700,39520.97,56507.62,12.0,2,1.43
LN00701,107964.62,83768.05,8.727272727272727,3,0.78
LN00702,47318.35,36136.06,7.5,1,0.76
LN00703,41124.58,66614.15,7.2,1,1.62
LN00704,61128.219999999994,81733.55,11.625,2,1.34
LN00705,67085.08,82190.9,4.714285714285714,1,1.23
LN00706,55282.42,54303.92,2.2857142857142856,0,0.98
LN00707,74125.63,68949.01,-1.0,1,0.93
LN00708,52830.83,40957.880000000005,12.5,1,0.78
LN00709,108009.95,106008.58,6.2,1,0.98
LN00710,66740.83,98792.32,11.6,3,1.48
LN00711,54156.45,76960.1,7.166666666666667,1,1.42
LN00712,79737.36,70979.49,5.714285714285714,1,0.89
LN00713,103705.47,78490.62,13.0,4,0.76
LN00714,10173.380000000001,15334.19,0.0,0,1.51
LN00715,110745.38,105848.01000000001,8.6,2,0.96
LN00716,72979.2,56832.99,7.875,1,0.78
LN00717,165441.63,124115.84,12.0,4,0.75
LN00718,27173.4,41346.53,11.0,1,1.52
LN00719,56869.1,57600.159999999996,7.166666666666667,1,1.01
LN00720,114503.9,132908.92,4.9,1,1.16
LN00721,72548.19,68783.89,11.857142857142858,2,0.95
LN00722,117549.23,79125.48,7.333333333333333,2,0.67
LN00723,139719.1,128454.21,5.75,1,0.92
LN00724,83591.12,97766.73000000001,0.0,1,1.17
LN00725,113131.07,108507.86,6.0,1,0.96
LN00726,130527.88,75744.59,10.0,3,0.58
LN00727,87880.23999999999,124041.51,3.0,0,1.41
LN00728,90452.47,89998.93,11.625,3,0.99
LN00729,24283.15,35338.64,11.5,1,1.46
LN00730,42698.86,60156.28999999999,4.6,0,1.41
LN00731,52870.79,66439.5,2.6666666666666665,0,1.26
LN00732,80427.76000000001,66641.79000000001,2.857142857142857,0,0.83
LN00733,43340.42,61316.68,16.6,2,1.41
LN00734,61025.130000000005,76726.23000000001,0.5,0,1.26
LN00735,74252.85,94313.98999999999,12.222222222222221,3,1.27
LN00736,49405.96000000001,62675.98,10.6,1,1.27
LN00737,95260.71,158788.43,13.0,4,1.67
LN00738,82421.54000000001,84839.08,4.142857142857143,0,1.03
LN00739,118977.12,124069.34,3.6,1,1.04
LN00740,91278.51,88290.78,11.857142857142858,2,0.97
LN00741,90807.86,101850.0,2.888888888888889,0,1.12
LN00742,45043.82,50350.23,18.25,2,1.12
LN00743,52349.07,90579.42,4.5,0,1.73
LN00744,77442.96,72423.73,9.0,2,0.94
LN00745,45762.06,80009.91,3.6666666666666665,0,1.75
LN00746,133891.23,121341.09,6.583333333333333,2,0.91
LN00747,34207.3,32696.96,6.0,1,0.96
LN00748,64165.659999999996,58147.68,9.2,1,0.91
LN00749,74391.41,29424.5,7.2,1,0.4
LN00750,134877.35,98125.8,7.2727272727272725,2,0.73
LN00751,65175.7,67052.13,1.8571428571428572,0,1.03
LN00752,63632.92,65047.45,2.1666666666666665,0,1.02
LN00753,111457.63,104443.92,14.444444444444445,4,0.94
LN00754,33046.91,48967.49,10.6,1,1.48
LN00755,95062.09,90780.07,11.777777777777779,3,0.95
LN00756,89849.41,79162.89,0.42857142857142855,0,0.88
LN00757,105634.79000000001,88225.14,19.22222222222222,5,0.84
LN00758,18138.420000000002,55046.5,2.5,0,3.03
LN00759,45473.59,54425.020000000004,7.5,1,1.2
LN00760,164087.93,171520.27,12.25,6,1.05
LN00761,92710.78,95483.68000000001,8.0,1,1.03
LN00762,89966.93,59858.7,0.8571428571428571,0,0.67
LN00763,129702.2,117332.65,7.181818181818182,2,0.9
LN00764,77887.57,87812.18000000001,6.571428571428571,1,1.13
LN00765,68905.31999999999,71347.17,9.0,2,1.04
LN00766,40439.78,59588.850000000006,13.833333333333334,2,1.47
LN00767,129306.86,103245.82,14.5,3,0.8
LN00768,50921.590000000004,113079.39,6.625,1,2.22
LN00769,29942.54,27725.06,20.0,1,0.93
LN00770,76132.53,71603.01,4.777777777777778,1,0.94
LN00771,88377.29999999999,84571.5,13.75,3,0.96
LN00772,80585.79000000001,115266.91,3.909090909090909,0,1.43
LN00773,41013.28,44134.5,17.5,2,1.08
LN00774,75447.73,99901.29000000001,11.25,3,1.32
LN00775,142182.68,139535.22,7.666666666666667,2,0.98
LN00776,84654.77,111391.84,7.571428571428571,1,1.32
LN00777,78119.14,65317.64,1.8571428571428572,0,0.84
LN00778,41168.19,52663.3,8.6,1,1.28
LN00779,49808.14,53718.64,6.666666666666667,1,1.08
LN00780,78743.49,97428.28,5.375,1,1.24
LN00781,116960.16,132568.65,8.6,2,1.13
LN00782,39202.61,64120.45,2.6,0,1.64
LN00783,43928.52,53129.21,8.0,1,1.21
LN00784,40486.42,38827.21,22.5,3,0.96
LN00785,22310.34,19011.55,0.75,0,0.85
LN00786,150560.3,118555.72,13.333333333333334,5,0.79
LN00787,31120.65,54486.64,1.2,0,1.75
LN00788,139199.73,133909.43,8.384615384615385,3,0.96
LN00789,86289.56,75340.86,16.666666666666668,3,0.87
LN00790,113457.6,73500.85,6.222222222222222,2,0.65
LN00791,80864.26000000001,106247.78,5.111111111111111,1,1.31
LN00792,40279.29,47827.07,10.0,1,1.19
LN00793,166603.75,136298.77000000002,11.466666666666667,5,0.82
LN00794,101813.92000000001,134405.7,5.0,1,1.32
LN00795,96753.9,122660.9,9.090909090909092,2,1.27
LN00796,23731.72,29537.53,16.666666666666668,1,1.24
LN00797,24814.44,48682.619999999995,9.0,1,1.96
LN00798,50991.85,29256.94,10.75,1,0.57
LN00799,149337.67,129100.31,2.4166666666666665,0,0.86
LN00800,93469.52,64047.229999999996,4.125,1,0.69
LN00801,34629.55,72427.12,14.6,2,2.09
LN00802,102843.37,100632.11,12.875,3,0.98
LN00803,99161.84,83899.23,6.0,1,0.85
LN00804,106601.73,105683.03000000001,4.333333333333333,0,0.99
LN00805,53854.36,85943.34,13.333333333333334,2,1.6
LN00806,33891.84,41074.19,8.25,1,1.21
LN00807,83302.72,110678.9,8.777777777777779,2,1.33
LN00808,111692.57,123657.01,11.181818181818182,3,1.11
LN00809,55589.5,35241.14,13.333333333333334,2,0.63
LN00810,74374.53,34096.23,5.5,1,0.46
LN00811,63993.9,47143.21,8.0,1,0.74
LN00812,44111.64,57073.24,0.6,0,1.29
LN00813,41786.119999999995,31626.649999999998,6.666666666666667,0,0.76
LN00814,51900.28999999999,70601.79000000001,3.8333333333333335,0,1.36
LN00815,101564.28,87726.18,4.0,1,0.86
LN00816,116222.13,124394.86,10.75,3,1.07
LN00817,167893.95,139260.64,9.666666666666666,3,0.83
LN00818,21697.510000000002,47236.880000000005,5.0,1,2.18
LN00819,100912.65000000001,102898.25,12.875,3,1.02
LN00820,22180.670000000002,45692.87,8.25,1,2.06
LN00821,99428.31,72137.09,10.666666666666666,3,0.73
LN00822,37977.03,43828.18,10.75,1,1.15
LN00823,43734.119999999995,38641.54,5.0,0,0.88
LN00824,83914.88,76208.01,5.9,1,0.91
LN00825,91688.76000000001,87560.72,7.875,2,0.95
LN00826,51585.02,60084.729999999996,6.571428571428571,1,1.16
LN00827,77438.07,78499.98,9.125,2,1.01
LN00828,38550.65,57411.89,4.0,0,1.49
LN00829,40936.12,33865.81,2.5,0,0.83
LN00830,132908.87,133042.68,3.769230769230769,1,1.0
LN00831,41365.58,39472.56,4.6,0,0.95
LN00832,60323.009999999995,57355.119999999995,2.6,0,0.95
LN00833,74601.96,86468.43,0.5,0,1.16
LN00834,83663.14,49569.659999999996,7.875,2,0.59
LN00835,66921.69,73866.85,12.166666666666666,2,1.1
LN00836,91354.76,99550.15,5.75,1,1.09
LN00837,100747.85,65754.8,2.3,0,0.65
LN00838,79781.15,74898.89,13.285714285714286,2,0.94
LN00839,98892.8,87775.48,12.0,3,0.89
LN00840,13859.77,34876.619999999995,4.333333333333333,0,2.52
LN00841,90014.20000000001,91335.72,11.625,3,1.01
LN00842,74056.95000000001,51656.26,1.7142857142857142,0,0.7
LN00843,136806.62,117263.0,8.583333333333334,3,0.86
LN00844,79567.73,96881.44,9.5,2,1.22
LN00845,60116.6,75611.97,5.142857142857143,1,1.26
LN00846,42972.51,37814.72,3.3333333333333335,0,0.88
LN00847,90806.56000000001,105911.02,4.777777777777778,1,1.17
LN00848,90451.95999999999,77306.3,18.0,4,0.85
LN00849,20473.5,27178.96,10.0,1,1.33
LN00850,88208.56,81578.98,2.5,0,0.92
LN00851,105530.78,86207.32,5.777777777777778,1,0.82
LN00852,103263.54,92757.74,18.75,5,0.9
LN00853,34164.89,69391.56,11.0,2,2.03
LN00854,104530.23,97708.25,9.5,2,0.93
LN00855,39176.03,35862.25,5.2,0,0.92
LN00856,72515.11,46784.36,5.5,1,0.65
LN00857,109485.69,81938.4,12.555555555555555,3,0.75
LN00858,103364.32,122956.0,3.076923076923077,0,1.19
LN00859,83953.15000000001,84340.17,6.625,1,1.0
LN00860,150299.34,154630.23,6.3076923076923075,2,1.03
LN00861,142991.87,178701.51,8.785714285714286,3,1.25
LN00862,92389.89,103407.27,3.0,1,1.12
LN00863,78232.02,73408.73,7.5,1,0.94
LN00864,72694.79000000001,77777.77,4.125,0,1.07
LN00865,115424.04000000001,101508.65000000001,6.625,1,0.88
LN00866,114254.15,58084.51,2.857142857142857,0,0.51
LN00867,121552.72,121131.73999999999,10.0,3,1.0
LN00868,75831.11,87994.05,11.625,3,1.16
LN00869,45799.020000000004,62848.96,1.6666666666666667,0,1.37
LN00870,60486.130000000005,87587.53,6.5,1,1.45
LN00871,23913.48,22072.620000000003,0.0,0,0.92
LN00872,67483.96,70824.87,6.571428571428571,1,1.05
LN00873,52913.2,71277.36,-2.0,1,1.35
LN00874,140000.85,123457.29,3.8333333333333335,1,0.88
LN00875,113485.62,96756.73,4.3,1,0.85
LN00876,131921.68,132817.28,5.090909090909091,1,1.01
LN00877,46700.56,60354.36,12.6,2,1.29
LN00878,70943.51000000001,98930.07,6.625,1,1.39
LN00879,78401.22,64184.14,2.875,0,0.82
LN00880,69097.18,68220.47,6.571428571428571,1,0.99
LN00881,139043.5,125378.53,3.769230769230769,1,0.9
LN00882,123981.98000000001,94214.01,9.090909090909092,3,0.76
LN00883,59425.01,84324.74,11.666666666666666,2,1.42
LN00884,146833.41999999998,128115.97,6.538461538461538,2,0.87
LN00885,45241.07000000001,60335.89,7.5,1,1.33
LN00886,76728.62,45137.56,8.333333333333334,1,0.59
LN00887,96205.45,94823.67,1.4444444444444444,0,0.99
LN00888,69284.03,78632.28,9.857142857142858,2,1.13
LN00889,102639.8,109418.24,7.181818181818182,2,1.07
LN00890,86901.40000000001,79235.98,9.0,1,0.91
LN00891,66316.23,94965.63,1.8571428571428572,0,1.43
LN00892,74751.31999999999,45894.4,6.625,1,0.61
LN00893,95521.45,90654.76,7.0,2,0.95
LN00894,89214.83,63227.48,7.142857142857143,1,0.71
LN00895,89534.72,83904.34,7.0,1,0.94
LN00896,31677.079999999998,41712.259999999995,15.75,2,1.32
LN00897,67048.63,69285.45,3.2857142857142856,0,1.03
LN00898,198052.9,159039.33,10.117647058823529,5,0.8
LN00899,43435.4,55195.09,3.3333333333333335,0,1.27
LN00900,46218.909999999996,54148.13,8.25,1,1.17
LN00901,63152.69,44402.92,0.6,0,0.7
LN00902,108938.46,119661.55,13.3,4,1.1
LN00903,42276.34,32719.02,8.6,1,0.77
LN00904,49681.090000000004,45247.42,8.0,1,0.91
LN00905,132660.43,125710.43000000001,6.333333333333333,2,0.95
LN00906,78799.31999999999,61932.28,9.428571428571429,2,0.79
LN00907,86888.31,130191.11000000002,12.555555555555555,3,1.5
LN00908,68109.73999999999,57178.11,9.125,1,0.84
LN00909,48736.52,73224.03,6.6,1,1.5
LN00910,71659.06,90864.58,4.285714285714286,1,1.27
LN00911,122103.84,132045.05,4.333333333333333,1,1.08
LN00912,88958.89,29151.579999999998,0.0,0,0.33
LN00913,68594.54000000001,66824.12,11.666666666666666,2,0.97
LN00914,57914.65,59631.37,8.0,1,1.03
LN00915,89741.02,69373.14,10.857142857142858,2,0.77
LN00916,47881.26,91593.84,10.428571428571429,2,1.91
LN00917,55676.11,92882.05,14.285714285714286,3,1.67
LN00918,87138.92,85203.89,5.111111111111111,1,0.98
LN00919,75485.44,90440.65000000001,9.428571428571429,2,1.2
LN00920,59872.67,43238.39,3.25,0,0.72
LN00921,94523.83,102681.66,8.444444444444445,2,1.09
LN00922,105188.45,83459.42,10.0,2,0.79
LN00923,66373.52,99633.0,5.375,1,1.5
LN00924,113655.67,117701.68,1.6,0,1.04
LN00925,61581.96,49067.44,4.285714285714286,0,0.8
LN00926,67152.85,74113.95,5.375,1,1.1
LN00927,53444.93,27270.18,0.0,0,0.51
LN00928,84938.31,78224.79,8.833333333333334,1,0.92
LN00929,115505.94,87590.85,2.2222222222222223,0,0.76
LN00930,98414.8,90897.0,4.0,1,0.92
LN00931,118599.54999999999,115652.3,6.0,2,0.98
LN00932,38836.67,78084.17,11.666666666666666,2,2.01
LN00933,116205.73000000001,101832.85,17.5,4,0.88
LN00934,54586.09,55915.43,2.6,0,1.02
LN00935,110026.13,124383.03,10.9,3,1.13
LN00936,109369.95,74823.75,13.333333333333334,3,0.68
LN00937,158839.24,97069.08,5.166666666666667,1,0.61
LN00938,58539.18,46005.07,6.666666666666667,1,0.79
LN00939,27312.510000000002,52330.670000000006,8.25,1,1.92
LN00940,53620.79,32262.96,6.0,1,0.6
LN00941,50961.31,60324.259999999995,1.2,0,1.18
LN00942,85526.86,88902.55,4.875,1,1.04
LN00943,89589.67,67574.06,6.142857142857143,1,0.75
LN00944,78543.55,97600.15,14.285714285714286,3,1.24
LN00945,15071.92,10632.73,10.0,1,0.71
LN00946,132350.16,101256.59,9.666666666666666,2,0.77
LN00947,61267.94,79557.78,5.0,1,1.3
LN00948,126120.37,113200.99,2.888888888888889,0,0.9
LN00949,83332.71,59963.0,8.833333333333334,1,0.72
LN00950,76887.25,115381.83,11.25,3,1.5
LN00951,105570.55,89215.35,11.777777777777779,3,0.85
LN00952,53913.17,73017.51,5.142857142857143,1,1.35
LN00953,132677.9,93928.94,16.3,5,0.71
LN00954,137002.69,113825.61,11.0,3,0.83
LN00955,73394.27,47972.46,1.6666666666666667,0,0.65
LN00956,55231.200000000004,80568.18000000001,2.857142857142857,0,1.46
LN00957,23957.75,31495.19,10.0,1,1.31
LN00958,52530.83,49753.7,3.3333333333333335,0,0.95
LN00959,65204.2,89480.13,12.857142857142858,3,1.37
LN00960,69752.85,59497.549999999996,10.0,2,0.85
LN00961,92488.99,47845.41,7.875,2,0.52
LN00962,103136.2,121742.31999999999,5.0,1,1.18
LN00963,76542.12,44348.0,1.0,0,0.58
LN00964,64588.2,86042.61,2.5,0,1.33
LN00965,67941.65,100923.56,2.7142857142857144,0,1.49
