loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag
LN05943,CUST06257,BR017,Education,2026-07-22,334123.62,17.6,120,741,Active,0
LN04915,CUST00926,BR004,Vehicle,2025-04-25,310510.33,16.99,120,425,Defaulted,1
LN03156,CUST07651,BR025,Vehicle,2026-06-11,430867.04,17.25,36,550,Active,0
LN04500,CUST06226,BR004,Education,2025-08-29,194726.98,15.34,120,446,Defaulted,1
LN05422,CUST04180,BR023,Personal,2025-10-24,290928.62,9.88,24,809,Defaulted,1
LN02973,CUST05498,BR021,Home,2025-01-13,468627.3,10.85,12,309,Closed,0
LN04463,CUST08924,BR030,Personal,2024-09-11,290271.52,11.36,120,720,Rejected,0
LN04268,CUST06628,BR048,Home,2025-05-13,255129.61,6.71,60,718,Approved,0
LN05564,CUST04086,BR036,Personal,2025-12-19,495975.31,6.25,36,755,Rejected,0
LN02264,CUST07031,BR043,Education,2026-04-10,16587.58,14.97,36,320,Approved,0
LN03295,CUST06091,BR006,Vehicle,2025-06-10,370666.47,12.7,60,870,Rejected,0
LN00344,CUST02806,BR005,Education,2026-01-28,59015.52,10.81,120,870,Rejected,0
LN01624,CUST05383,BR039,Personal,2024-10-13,93190.7,6.77,24,691,Active,0
LN00454,CUST06833,BR017,Personal,2025-12-05,278456.7,12.18,36,754,Defaulted,1
LN01141,CUST03594,BR010,Personal,2025-09-12,383220.7,16.61,24,803,Rejected,0
LN00348,CUST08716,BR027,Vehicle,2025-07-17,167174.56,13.69,24,813,Active,0
LN03421,CUST05973,BR042,Vehicle,2025-01-21,361318.68,16.43,60,601,Closed,0
LN01455,CUST06506,BR041,Vehicle,2025-05-07,421291.72,7.19,120,634,Defaulted,1
LN04544,CUST09461,BR031,Personal,2024-12-25,494008.93,10.91,12,582,Closed,0
LN04326,CUST06974,BR025,Home,2025-09-15,388274.64,13.98,36,474,Approved,0
LN03317,CUST04552,BR000,Vehicle,2025-02-15,247832.72,15.78,12,775,Active,0
LN03790,CUST08252,BR035,Education,2025-03-14,160612.63,14.84,36,506,Closed,0
LN04865,CUST07108,BR024,Home,2026-01-08,493569.66,15.56,12,495,Rejected,0
LN02266,CUST05341,BR034,Home,2025-02-27,344590.26,16.21,36,668,Defaulted,1
LN04611,CUST06100,BR048,Vehicle,2025-08-04,360103.11,7.78,120,770,Approved,0
LN00186,CUST99999,BR040,Personal,2025-10-23,61613.61,9.21,24,675,Rejected,0
LN02577,CUST99999,BR044,Education,2024-09-28,239430.94,6.72,36,317,Rejected,0
LN05164,CUST02547,BR049,Vehicle,2025-07-23,310422.72,17.45,12,490,Closed,0
LN05015,CUST03789,BR025,Home,2026-04-07,180762.72,9.77,36,812,Rejected,0
LN00926,CUST09506,BR006,Personal,2026-08-06,431953.82,6.6,36,759,Defaulted,1
LN00525,CUST05486,BR030,Education,2025-04-14,73407.47,13.55,36,674,Closed,0
LN03814,CUST07240,BR007,Personal,2026-08-25,27149.43,15.66,36,621,Active,0
LN01295,CUST09126,BR029,Education,2024-10-03,37423.12,11.94,12,800,Defaulted,1
LN02799,CUST00703,BR036,Education,2026-03-26,339258.51,13.14,120,585,Active,0
LN00670,CUST04784,BR031,Home,2025-01-24,240203.02,11.53,24,387,Approved,0
LN04519,CUST06797,BR014,Home,2025-01-28,448112.72,7.91,36,713,Defaulted,1
LN00774,CUST06677,BR032,Home,2024-11-19,86568.06,10.24,24,706,Closed,0
LN00457,CUST04000,BR009,Personal,2025-05-11,294647.81,9.94,24,396,Active,0
LN02007,CUST00236,BR007,Education,2025-12-22,98928.69,10.99,120,397,Approved,0
LN02099,CUST07154,BR044,Vehicle,2025-08-07,118615.28,11.92,36,303,Active,0
LN02150,CUST07380,BR019,Vehicle,2026-05-04,403466.09,17.86,12,478,Rejected,0
LN02409,CUST01900,BR027,Personal,2025-07-05,445207.18,14.69,12,728,Rejected,0
LN04689,CUST01956,BR026,Home,2026-06-13,27730.55,7.47,24,384,Rejected,0
LN05123,CUST01466,BR021,Education,2025-10-13,422811.34,16.64,120,335,Defaulted,1
LN04208,CUST07323,BR039,Education,2025-10-17,156549.3,9.7,36,871,Closed,0
LN03020,CUST01207,BR015,Education,2026-04-29,312750.99,7.43,12,771,Rejected,0
LN00379,CUST05222,BR005,Home,2024-11-19,128741.61,11.66,36,880,Approved,0
LN02530,CUST04976,BR015,Vehicle,2026-04-28,93064.88,13.6,60,308,Rejected,0
LN04152,CUST00572,BR034,Personal,2026-03-15,327353.2,12.25,120,753,Active,0
LN01053,CUST05299,BR001,Vehicle,2025-06-04,154230.6,17.59,60,610,Defaulted,1
LN00013,CUST02433,BR022,Home,2025-11-05,310718.97,6.2,120,687,Approved,0
LN00253,CUST05539,BR000,Vehicle,2024-11-13,403530.84,8.85,120,699,Defaulted,1
LN05874,CUST06943,BR014,Personal,2025-07-17,306307.8,12.41,12,501,Approved,0
LN01778,CUST06294,BR042,Vehicle,2024-11-05,332829.0,12.0,60,873,Defaulted,1
LN04662,CUST08901,BR033,Vehicle,2025-04-23,326919.73,16.08,12,510,Active,0
LN00396,CUST00830,BR038,Home,2025-07-08,44699.2,6.74,12,654,Rejected,0
LN04359,CUST01695,BR031,Vehicle,2026-01-22,447288.83,13.08,36,466,Defaulted,1
LN00859,CUST04324,BR033,Home,2026-06-22,117677.65,16.58,24,477,Approved,0
LN03829,CUST05307,BR003,Home,2024-10-08,494441.71,7.25,24,632,Closed,0
LN04037,CUST04678,BR005,Personal,2025-11-11,157532.72,7.91,24,592,Active,0
LN03182,CUST01809,BR046,Personal,2025-05-24,283275.33,8.14,60,583,Defaulted,1
LN00216,CUST01986,BR043,Education,2026-08-17,94602.13,14.58,120,374,Closed,0
LN01222,CUST08942,BR012,Home,2025-09-07,146461.08,16.44,120,685,Closed,0
LN03549,CUST03811,BR029,Education,2025-12-22,377152.28,7.49,24,788,Closed,0
LN04668,CUST04621,BR048,Home,2026-08-08,105934.07,16.11,12,633,Defaulted,1
LN05430,CUST01375,BR037,Vehicle,2026-01-31,25243.21,14.26,36,334,Closed,0
LN03610,CUST08560,BR032,Home,2025-11-20,237228.55,15.59,36,706,Defaulted,1
LN03426,CUST03619,BR015,Home,2026-09-03,252874.06,6.28,60,828,Closed,0
LN01714,CUST07062,BR019,Vehicle,2026-05-03,161908.01,13.66,24,313,Active,0
LN04262,CUST01094,BR032,Personal,2026-03-02,110181.15,11.24,120,443,Approved,0
LN00157,CUST09474,BR018,Home,2025-03-31,155080.22,6.94,60,780,Closed,0
LN04487,CUST01051,BR002,Home,2025-09-23,205000.58,10.46,24,366,Rejected,0
LN04012,CUST02890,BR038,Home,2025-04-03,22768.36,6.8,60,531,Closed,0
LN00779,CUST02593,BR040,Vehicle,2025-05-07,211501.41,17.83,24,436,Rejected,0
LN03913,CUST08306,BR035,Vehicle,2025-11-24,149328.52,12.53,120,775,Closed,0
LN00954,CUST05765,BR045,Education,2024-09-29,275404.34,11.51,120,505,Active,0
LN05960,CUST03201,BR029,Home,2025-02-09,368797.72,11.25,24,781,Approved,0
LN02930,CUST06980,BR025,Vehicle,2024-11-13,426882.39,12.74,120,622,Approved,0
LN01409,CUST09175,BR043,Home,2025-08-27,216063.47,17.12,36,595,Active,0
LN03776,CUST09256,BR047,Home,2025-07-01,345380.03,14.68,120,853,Defaulted,1
LN01463,CUST05343,BR033,Personal,2026-08-18,178038.21,7.27,24,380,Rejected,0
LN05103,CUST07244,BR031,Home,2025-03-01,25770.36,10.16,60,421,Closed,0
LN04057,CUST00053,BR010,Home,2024-10-11,411813.63,14.46,24,879,Defaulted,1
LN05904,CUST01357,BR047,Vehicle,2024-12-21,452948.32,11.11,12,514,Active,0
LN05135,CUST03892,BR037,Home,2024-11-14,264439.07,6.08,12,728,Closed,0
LN04543,CUST00128,BR042,Education,2025-04-20,243354.08,8.73,24,324,Closed,0
LN05347,CUST03862,BR028,Personal,2026-06-08,154447.93,12.46,24,455,Active,0
LN02070,CUST05901,BR004,Home,2025-08-02,92598.88,10.91,60,790,Active,0
LN01691,CUST06895,BR009,Personal,2025-04-25,255045.24,10.58,60,802,Defaulted,1
LN05712,CUST03775,BR043,Education,2024-12-06,494897.67,17.47,12,760,Active,0
LN03612,CUST08234,BR022,Personal,2025-11-16,234328.69,8.43,12,680,Active,0
LN03580,CUST00166,BR029,Education,2026-06-13,104068.0,13.01,60,516,Rejected,0
LN02596,CUST08438,BR032,Personal,2026-05-15,249373.99,17.72,36,885,Defaulted,1
LN00129,CUST07408,BR045,Vehicle,2026-06-08,371007.61,12.9,24,626,Rejected,0
LN03006,CUST02660,BR000,Education,2026-03-21,68721.92,17.32,36,893,Active,0
LN04505,CUST04891,BR032,Vehicle,2026-03-10,455176.77,12.01,36,768,Defaulted,1
LN01033,CUST08393,BR034,Education,2025-02-09,370632.4,16.07,12,791,Defaulted,1
LN04789,CUST05578,BR002,Education,2026-01-29,356994.33,16.68,24,336,Rejected,0
LN00131,CUST05116,BR029,Vehicle,2026-05-26,205656.64,7.41,120,855,Approved,0
LN02541,CUST02426,BR041,Home,2025-12-21,253218.54,10.4,24,471,Defaulted,1
LN00671,CUST04000,BR013,Home,2025-12-02,135645.0,16.01,36,897,Closed,0
LN05432,CUST05708,BR028,Vehicle,2025-04-03,51420.98,12.18,36,768,Active,0
LN01194,CUST02681,BR027,Home,2024-11-25,481101.34,7.51,120,376,Approved,0
LN00151,CUST09721,BR037,Education,2025-04-01,493530.33,17.66,24,816,Defaulted,1
LN05461,CUST07080,BR007,Vehicle,2026-03-08,-288616.06,12.93,12,417,Defaulted,1
LN03817,CUST00294,BR037,Education,2025-06-23,432529.57,11.71,12,307,Approved,0
LN00555,CUST01542,BR031,Home,2026-04-06,247541.25,13.92,120,509,Closed,0
LN05118,CUST01907,BR032,Personal,2026-08-09,453491.18,7.19,24,352,Closed,0
LN00897,CUST05287,BR041,Personal,2026-06-16,36724.43,6.85,60,696,Active,0
LN05225,CUST06533,BR024,Personal,2025-05-10,170586.21,10.96,24,621,Rejected,0
LN01002,CUST03531,BR010,Personal,2025-09-10,127758.21,14.79,36,517,Active,0
LN00097,CUST05892,BR000,Vehicle,2025-06-22,69329.84,16.8,120,850,Defaulted,1
LN03585,CUST00680,BR032,Personal,2025-11-26,75659.35,8.07,120,370,Defaulted,1
LN04047,CUST00489,BR039,Education,2025-08-11,312014.6,11.73,12,371,Defaulted,1
LN05199,CUST05663,BR044,Vehicle,2025-10-16,109964.23,13.13,24,553,Closed,0
LN05746,CUST07445,BR021,Personal,2024-11-22,116555.57,13.34,36,843,Approved,0
LN01253,CUST03004,BR046,Vehicle,2025-12-22,315396.18,12.18,36,606,Closed,0
LN02610,CUST02990,BR020,Personal,2025-08-22,448409.91,15.23,120,501,Approved,0
LN00314,CUST00190,BR012,Home,2025-04-12,213874.42,11.59,36,392,Defaulted,1
LN02765,CUST02394,BR020,Home,2025-09-29,189347.54,17.04,60,661,Active,0
LN02555,CUST04654,BR042,Personal,2025-10-13,47873.81,9.79,24,355,Closed,0
LN01959,CUST06602,BR004,Home,2024-12-01,110089.73,15.01,24,865,Defaulted,1
LN02959,CUST06344,BR035,Vehicle,2025-12-08,236641.65,10.03,120,657,Approved,0
LN00444,CUST09207,BR023,Home,2026-07-31,488848.37,14.01,12,425,Closed,0
LN04889,CUST00277,BR041,Vehicle,2025-03-19,316352.08,17.79,12,488,Defaulted,1
LN04774,CUST02971,BR046,Education,2024-09-08,487230.98,6.11,12,569,Active,0
LN00942,CUST04670,BR017,Vehicle,2026-06-22,391761.05,16.57,120,529,Defaulted,1
LN01378,CUST03845,BR049,Vehicle,2026-01-27,18414.77,8.46,24,611,Defaulted,1
LN03415,CUST08199,BR025,Education,2026-03-23,435736.87,15.16,36,881,Rejected,0
LN01622,CUST00552,BR030,Personal,2026-08-10,340375.92,17.95,120,492,Active,0
LN00789,CUST04432,BR004,Home,2026-06-30,114841.25,17.4,36,840,Approved,0
LN00698,CUST07239,BR049,Personal,2026-02-23,484981.31,14.31,36,347,Rejected,0
LN01979,CUST04255,BR000,Vehicle,2025-08-05,241505.56,12.55,24,687,Defaulted,1
LN00187,CUST05172,BR023,Education,2025-03-22,483087.97,16.55,24,555,Approved,0
LN02082,CUST00963,BR027,Home,2025-02-20,63910.41,11.12,120,541,Closed,0
LN04111,CUST08092,BR000,Education,2026-03-24,258063.35,12.57,12,706,Closed,0
LN03689,CUST07644,BR028,Education,2025-03-05,89517.6,17.87,36,729,Active,0
LN04613,CUST06686,BR043,Education,2026-04-02,63315.62,16.68,120,669,Closed,0
LN03706,CUST01988,BR012,Personal,2026-04-26,249196.42,16.87,36,706,Closed,0
LN03575,CUST01914,BR003,Vehicle,2024-11-07,109085.39,14.67,60,868,Closed,0
LN05453,CUST02156,BR036,Personal,2025-05-13,80254.08,12.06,120,323,Defaulted,1
LN05128,CUST04362,BR013,Home,2025-09-04,309880.46,17.0,24,670,Active,0
LN00309,CUST00606,BR029,Home,2026-07-07,47968.04,12.87,36,363,Closed,0
LN02635,CUST09122,BR030,Education,2026-01-17,84316.81,12.88,24,510,Active,0
LN03683,CUST03765,BR044,Vehicle,2026-03-20,305764.94,7.44,24,506,Closed,0
LN00886,CUST06988,BR038,Home,2026-03-10,433338.94,10.93,60,785,Rejected,0
LN00949,CUST01997,BR016,Education,2026-08-13,63764.66,7.64,12,681,Approved,0
LN01994,CUST04211,BR032,Personal,2025-04-09,218094.91,9.47,120,869,Rejected,0
LN04793,CUST04780,BR036,Vehicle,2025-06-23,483837.83,17.92,60,541,Approved,0
LN02292,CUST01724,BR046,Vehicle,2025-12-19,375817.67,16.11,60,660,Defaulted,1
LN02020,CUST09958,BR024,Vehicle,2026-07-12,283162.53,11.8,120,540,Defaulted,1
LN00171,CUST01853,BR024,Vehicle,2024-10-14,240422.0,16.92,60,526,Closed,0
LN02857,CUST04658,BR035,Vehicle,2026-04-02,49453.11,16.14,12,755,Active,0
LN03657,CUST00112,BR005,Vehicle,2025-06-28,468712.02,9.31,120,777,Approved,0
LN05939,CUST04593,BR002,Vehicle,2024-12-22,281210.07,10.66,24,726,Defaulted,1
LN02995,CUST03170,BR002,Home,2025-10-27,391044.86,11.25,36,812,Active,0
LN03948,CUST99999,BR011,Education,2026-06-27,289570.9,6.23,120,432,Defaulted,1
LN02356,CUST05891,BR004,Home,2024-10-09,108108.26,11.3,12,486,Closed,0
LN04002,CUST00531,BR035,Vehicle,2024-11-21,168730.17,8.25,120,809,Closed,0
LN01675,CUST06295,BR047,Home,2025-08-03,181330.16,9.95,60,527,Closed,0
LN05893,CUST08758,BR044,Home,2025-05-01,372274.74,13.03,120,770,Rejected,0
LN04372,CUST00719,BR032,Home,2025-10-09,13719.79,11.5,12,527,Rejected,0
LN03688,CUST05941,BR010,Personal,2026-06-09,352376.19,16.5,60,428,Rejected,0
LN00901,CUST02832,BR041,Vehicle,2026-04-28,17923.07,9.76,36,822,Rejected,0
LN03774,CUST04138,BR032,Vehicle,2026-01-20,403088.45,6.17,60,377,Defaulted,1
LN02460,CUST00689,BR006,Vehicle,2025-01-26,115232.11,15.55,12,835,Closed,0
LN02847,CUST07922,BR034,Personal,2024-12-23,445657.16,10.61,120,859,Closed,0
LN01842,CUST02190,BR032,Home,2025-10-30,294749.98,12.18,12,399,Defaulted,1
LN04395,CUST08112,BR033,Education,2025-07-28,496750.08,17.52,12,441,Defaulted,1
LN04240,CUST06231,BR035,Education,2025-05-02,135700.98,17.12,24,539,Approved,0
LN02206,CUST03456,BR034,Education,2025-08-08,239679.43,14.14,120,864,Defaulted,1
LN04140,CUST06047,BR008,Home,2025-08-09,41360.04,10.26,12,455,Rejected,0
LN03378,CUST01932,BR018,Personal,2024-10-18,375905.92,11.77,60,657,Defaulted,1
LN05481,CUST07036,BR021,Vehicle,2025-12-19,47637.4,10.75,12,709,Closed,0
LN04071,CUST00370,BR006,Personal,2026-08-27,149779.19,8.39,120,683,Active,0
LN00656,CUST00009,BR010,Personal,2025-04-12,200690.66,14.63,24,645,Defaulted,1
LN03459,CUST09821,BR048,Home,2025-09-06,198023.87,12.18,12,877,Active,0
LN02880,CUST01431,BR042,Education,2024-11-04,266814.66,11.83,120,708,Closed,0
LN01335,CUST04361,BR024,Personal,2026-08-24,177792.08,10.67,12,740,Approved,0
LN05387,CUST06681,BR003,Education,2025-10-21,464840.22,17.9,36,675,Active,0
LN05377,CUST04270,BR028,Personal,2024-10-25,408344.37,12.28,120,607,Active,0
LN00920,CUST05468,BR026,Personal,2025-10-31,116687.23,13.39,36,854,Active,0
LN04399,CUST02979,BR046,Education,2026-06-15,64117.13,11.83,12,393,Defaulted,1
LN04767,CUST00224,BR015,Vehicle,2024-09-20,133173.26,6.07,120,585,Closed,0
LN05528,CUST07778,BR010,Education,2026-05-16,233306.43,11.4,60,413,Approved,0
LN04278,CUST00191,BR028,Education,2025-06-27,124062.05,8.59,12,328,Defaulted,1
LN01393,CUST07287,BR044,Education,2025-05-15,425052.99,6.11,120,478,Rejected,0
LN00355,CUST06655,BR039,Education,2025-02-03,239256.26,11.26,12,426,Active,0
LN01514,CUST01098,BR028,Personal,2025-09-23,12098.06,6.61,120,596,Rejected,0
LN01286,CUST04232,BR031,Vehicle,2024-11-05,446151.68,9.0,24,420,Approved,0
LN04690,CUST99999,BR001,Vehicle,2025-03-19,129393.9,12.17,24,658,Approved,0
LN02296,CUST01653,BR006,Vehicle,2026-01-30,228948.77,16.83,60,866,Closed,0
LN04902,CUST05953,BR009,Home,2024-09-28,319647.15,6.88,120,726,Rejected,0
LN04603,CUST00890,BR029,Education,2026-06-08,80454.73,16.36,60,326,Approved,0
LN01466,CUST02064,BR035,Education,2024-12-08,206649.47,15.01,36,746,Approved,0
LN04301,CUST06381,BR005,Vehicle,2025-04-22,17167.98,14.63,36,320,Rejected,0
LN00037,CUST03556,BR035,Education,2026-07-15,430594.47,11.89,24,597,Approved,0
LN02796,CUST00340,BR009,Education,2025-06-08,106671.27,9.86,24,316,Active,0
LN00478,CUST08808,BR044,Education,2025-08-29,138368.03,12.96,60,538,Closed,0
LN03926,CUST03005,BR002,Personal,2026-01-19,406270.54,14.1,24,316,Rejected,0
LN00203,CUST07125,BR011,Education,2025-04-23,176460.13,12.18,36,433,Active,0
LN02393,CUST08590,BR003,Vehicle,2025-07-05,472690.42,14.9,60,433,Rejected,0
LN01906,CUST09600,BR010,Home,2026-06-14,50776.67,12.62,12,759,Closed,0
LN05879,CUST09413,BR019,Vehicle,2025-05-23,461161.59,14.79,24,412,Closed,0
LN04614,CUST01587,BR040,Personal,2026-06-14,466743.74,16.94,60,639,Rejected,0
LN04730,CUST03075,BR016,Personal,2026-01-14,479914.14,16.91,24,842,Rejected,0
LN01391,CUST07906,BR020,Personal,2025-07-22,479913.47,6.15,12,361,Defaulted,1
LN02077,CUST01048,BR023,Education,2025-05-08,473541.07,14.22,24,488,Defaulted,1
LN03835,CUST09550,BR022,Education,2025-12-08,342981.52,13.95,36,342,Defaulted,1
LN04029,CUST02854,BR019,Vehicle,2026-07-06,389353.34,13.76,24,356,Rejected,0
LN02649,CUST09046,BR033,Home,2025-11-28,94198.93,13.12,24,854,Rejected,0
LN03481,CUST01772,BR003,Personal,2025-01-22,434432.57,6.79,24,578,Closed,0
LN02551,CUST08676,BR008,Personal,2026-09-03,466811.24,10.61,12,371,Defaulted,1
LN02092,CUST02494,BR001,Personal,2025-06-20,113645.05,7.27,12,639,Approved,0
LN05620,CUST01462,BR005,Home,2024-11-25,120443.01,12.18,36,746,Defaulted,1
LN05427,CUST04758,BR013,Home,2025-01-09,290649.1,14.93,120,471,Defaulted,1
LN02677,CUST06701,BR033,Vehicle,2025-09-08,86146.55,16.12,36,843,Defaulted,1
LN05855,CUST00534,BR029,Vehicle,2025-06-02,348292.74,11.34,24,710,Approved,0
LN01168,CUST02541,BR000,Home,2025-08-26,95434.79,15.33,120,874,Approved,0
LN02524,CUST00781,BR038,Education,2025-02-05,151589.33,8.74,120,519,Rejected,0
LN00108,CUST08154,BR025,Education,2026-01-14,112330.14,13.19,60,873,Defaulted,1
LN02145,CUST06007,BR009,Vehicle,2025-01-08,381794.24,15.14,36,886,Defaulted,1
LN02123,CUST00419,BR003,Vehicle,2025-05-29,496479.09,16.78,12,526,Rejected,0
LN04063,CUST01629,BR042,Vehicle,2026-07-29,465713.15,8.8,24,490,Approved,0
LN01490,CUST06353,BR030,Education,2026-04-10,223859.72,10.56,60,476,Closed,0
LN01310,CUST04278,BR043,Vehicle,2026-01-06,175855.45,14.51,12,680,Approved,0
LN00795,CUST08717,BR023,Vehicle,2026-01-10,392677.46,14.51,12,309,Active,0
LN05413,CUST06453,BR000,Home,2025-02-25,61557.05,15.45,24,464,Active,0
LN01579,CUST06154,BR005,Personal,2025-05-28,282204.15,16.38,24,752,Active,0
LN04397,CUST02547,BR039,Vehicle,2024-11-13,249874.38,14.93,36,346,Rejected,0
LN02504,CUST01537,BR011,Personal,2025-06-17,65841.37,6.85,36,702,Approved,0
LN04349,CUST02032,BR012,Education,2026-04-28,467472.09,17.64,36,547,Defaulted,1
LN05436,CUST03534,BR014,Education,2026-08-21,47931.72,7.47,24,518,Rejected,0
LN03360,CUST08350,BR000,Home,2026-09-02,193389.59,15.23,36,384,Closed,0
LN02900,CUST00359,BR013,Home,2026-07-01,112247.14,15.19,60,399,Active,0
LN01021,CUST09397,BR000,Home,2025-05-07,179244.36,12.18,36,315,Closed,0
LN00504,CUST03440,BR035,Vehicle,2026-01-28,494646.49,17.94,120,679,Rejected,0
LN05613,CUST06691,BR024,Home,2025-07-26,115747.48,11.5,60,534,Approved,0
LN05356,CUST01079,BR023,Education,2025-06-09,331519.29,15.16,36,871,Defaulted,1
LN05913,CUST03114,BR037,Vehicle,2025-07-28,77801.72,8.82,60,515,Rejected,0
LN03745,CUST08475,BR014,Home,2025-12-16,11972.39,14.09,60,656,Defaulted,1
LN00880,CUST02048,BR018,Education,2024-12-24,330903.6,10.87,120,654,Defaulted,1
LN05607,CUST06738,BR000,Personal,2025-07-04,295614.14,13.07,24,897,Approved,0
LN02561,CUST03525,BR028,Home,2025-01-10,285330.07,11.97,24,487,Active,0
LN03702,CUST06160,BR026,Vehicle,2026-05-29,281162.3,12.37,24,338,Closed,0
LN02588,CUST00669,BR028,Personal,2024-09-29,479784.22,6.57,36,636,Rejected,0
LN05145,CUST05599,BR006,Vehicle,2026-04-05,382250.55,12.54,60,411,Closed,0
LN01867,CUST08212,BR008,Education,2026-02-26,429486.71,17.19,12,844,Rejected,0
LN03041,CUST03802,BR006,Personal,2026-05-28,77180.56,17.6,24,751,Defaulted,1
LN01166,CUST05877,BR001,Home,2025-06-08,186023.26,12.18,36,354,Rejected,0
LN05818,CUST02173,BR013,Education,2025-07-13,349925.77,15.92,36,698,Approved,0
LN04834,CUST00089,BR004,Vehicle,2025-07-02,379190.36,17.26,12,482,Rejected,0
LN05186,CUST09104,BR041,Personal,2025-03-11,44627.41,15.56,60,309,Rejected,0
LN04075,CUST00383,BR049,Home,2025-11-19,314722.75,10.16,60,697,Active,0
LN02211,CUST01668,BR029,Education,2026-03-08,203866.94,9.82,120,332,Rejected,0
LN03145,CUST00436,BR005,Education,2025-02-06,107668.69,13.66,36,605,Defaulted,1
LN05463,CUST09713,BR011,Education,2025-06-08,399276.19,10.31,36,373,Rejected,0
LN04939,CUST06636,BR031,Home,2026-06-21,375955.58,16.63,36,362,Active,0
LN05134,CUST05540,BR017,Home,2025-05-20,450689.6,17.79,36,765,Active,0
LN05862,CUST06957,BR017,Vehicle,2025-11-26,157756.57,9.35,24,658,Approved,0
LN02017,CUST04037,BR018,Home,2026-04-28,261240.87,8.93,60,497,Closed,0
LN00960,CUST05788,BR011,Home,2025-09-01,412986.93,15.95,60,775,Approved,0
LN00227,CUST04736,BR020,Home,2025-06-25,151089.5,14.96,60,489,Active,0
LN02209,CUST07650,BR043,Home,2025-06-30,346924.7,12.53,24,363,Approved,0
LN00095,CUST06736,BR027,Home,2025-06-18,133843.91,8.91,60,361,Active,0
LN04922,CUST08497,BR004,Vehicle,2025-09-27,263171.43,16.7,60,305,Rejected,0
LN05775,CUST08362,BR043,Vehicle,2026-08-10,88926.35,11.9,36,614,Approved,0
LN02417,CUST02096,BR025,Education,2026-07-18,22731.32,8.42,36,839,Rejected,0
LN00828,CUST06168,BR003,Personal,2025-08-28,393043.91,12.71,120,795,Rejected,0
LN02156,CUST04592,BR024,Personal,2025-01-06,351598.51,13.47,24,819,Approved,0
LN05699,CUST09916,BR010,Personal,2026-01-06,310578.87,7.74,12,461,Approved,0
LN01909,CUST09900,BR013,Home,2025-02-15,202901.33,10.13,120,718,Closed,0
LN02992,CUST09326,BR024,Education,2026-01-06,443762.2,7.44,24,856,Active,0
LN00922,CUST09064,BR039,Home,2026-04-01,59435.51,14.14,36,357,Defaulted,1
LN05514,CUST01001,BR029,Home,2024-11-03,352462.26,16.09,12,568,Approved,0
LN03043,CUST01970,BR012,Education,2025-07-20,81485.73,16.56,12,804,Active,0
LN03898,CUST05520,BR029,Home,2024-12-30,494964.22,17.72,120,575,Active,0
LN03205,CUST06091,BR037,Home,2026-06-13,318790.93,13.07,36,322,Rejected,0
LN01816,CUST06924,BR026,Home,2026-07-26,223447.18,16.62,60,470,Active,0
LN03212,CUST00234,BR026,Education,2025-09-11,222955.16,10.87,12,824,Defaulted,1
LN03982,CUST02104,BR029,Vehicle,2025-07-24,112925.93,16.05,24,784,Active,0
LN03160,CUST08851,BR037,Home,2024-12-09,294221.34,15.06,120,749,Active,0
LN04880,CUST08339,BR013,Home,2024-12-12,219318.77,16.59,12,506,Approved,0
LN05259,CUST09350,BR024,Personal,2025-04-01,374452.66,12.18,36,746,Rejected,0
LN00029,CUST00189,BR000,Vehicle,2026-03-06,46241.96,12.81,36,515,Active,0
LN02501,CUST01633,BR016,Home,2025-08-13,340137.82,13.28,60,417,Rejected,0
