account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status
ACC11264,CUST00844,BR019,Savings,2026-01-29,96405.32,Dormant
ACC08365,CUST02291,BR005,Salary,2026-01-29,62045.44,Dormant
ACC09343,CUST02907,BR015,Salary,2024-05-29,58207.68,Dormant
ACC07548,CUST01824,BR025,Savings,2024-09-10,20972.05,Dormant
ACC00423,CUST07316,BR019,Savings,2024-05-17,67156.44,Active
ACC11665,CUST09187,BR016,Salary,2025-01-23,66175.45,Closed
ACC10072,CUST03698,BR023,Salary,2023-11-19,32261.94,Active
ACC05184,CUST09994,BR029,Savings,2026-06-11,51302.25,Dormant
ACC00808,CUST03740,BR042,Savings,2025-07-16,38121.78,Dormant
ACC01374,CUST02632,BR035,Current,2026-06-13,50149.45,Dormant
ACC08615,CUST01564,BR012,Current,2024-03-30,6134.61,Dormant
ACC10222,CUST04445,BR028,Salary,2026-07-31,23650.69,Active
ACC04581,CUST01059,BR002,Savings,2026-06-10,81718.9,Active
ACC04364,CUST02942,BR003,Current,2025-05-02,21506.86,Active
ACC00577,CUST04486,BR000,Savings,2026-04-27,15459.84,Active
ACC01594,CUST08647,BR016,Current,2023-10-23,67369.84,Closed
ACC09840,CUST07777,BR025,Current,2025-11-20,61134.57,Active
ACC07307,CUST05509,BR013,Current,2024-06-01,15755.36,Active
ACC03598,CUST02153,BR047,Savings,2024-11-22,48516.33,Dormant
ACC10466,CUST00861,BR046,Current,2023-09-25,2193.73,Active
ACC01564,CUST05514,BR033,Salary,2025-01-06,81257.71,Active
ACC07733,CUST07519,BR009,Current,2026-08-08,74379.49,Active
ACC02992,CUST05159,BR048,Salary,2024-09-02,28784.73,Dormant
ACC10246,CUST05668,BR048,Salary,2025-11-01,48874.14,Closed
ACC06552,CUST04940,BR000,Salary,2025-11-11,2388.13,Closed
ACC00620,CUST04276,BR000,Savings,2026-07-12,69703.87,Active
ACC01504,CUST08783,BR039,Savings,2026-05-19,42185.81,Closed
ACC00799,CUST03712,BR044,Savings,2025-07-16,74332.25,Dormant
ACC10995,CUST03677,BR036,Current,2024-01-15,51889.15,Active
ACC00337,CUST03327,BR030,Savings,2026-02-09,27920.46,Closed
ACC10279,CUST07754,BR020,Savings,2025-12-22,94993.5,Active
ACC03679,CUST05891,BR009,Salary,2024-04-17,4020.23,Closed
ACC07214,CUST00433,BR010,Current,2024-12-30,92931.44,Closed
ACC02637,CUST03387,BR005,Salary,2026-04-15,64343.63,Dormant
ACC11073,CUST00173,BR005,Current,2026-05-09,-11712.77,Dormant
ACC05354,CUST07281,BR028,Salary,2025-04-23,51938.56,Dormant
ACC07899,CUST00233,BR002,Salary,2023-11-14,48633.54,Active
ACC07709,CUST08134,BR002,Salary,2026-03-04,97228.64,Closed
ACC07692,CUST04614,BR047,Savings,2025-12-10,-33898.06,Closed
ACC07703,CUST07035,BR013,Salary,2025-02-10,13876.69,Active
ACC08486,CUST09915,BR029,Salary,2026-01-19,69967.22,Active
ACC08388,CUST09238,BR007,Current,2025-02-04,24952.32,Closed
ACC05161,CUST06474,BR033,Current,2025-05-05,93716.14,Active
ACC10197,CUST06327,BR000,Savings,2026-05-23,94734.6,Closed
ACC09974,CUST06336,BR018,Current,2025-05-26,17279.47,Dormant
ACC08998,CUST09492,BR039,Current,2026-05-06,10658.55,Dormant
ACC02840,CUST05682,BR014,Savings,2026-06-30,74715.01,Active
ACC01812,CUST00661,BR030,Savings,2024-05-12,59360.7,Active
ACC08677,CUST02374,BR022,Salary,2024-11-12,9945.24,Dormant
ACC00578,CUST08355,BR039,Salary,2025-02-10,61913.57,Active
ACC01778,CUST06599,BR016,Current,2026-06-06,47687.03,Dormant
ACC05175,CUST00677,BR027,Salary,2023-12-01,31470.06,Dormant
ACC06036,CUST05469,BR043,Savings,2024-10-08,80090.44,Dormant
ACC10897,CUST06433,BR042,Savings,2026-02-18,42740.36,Active
ACC08924,CUST05289,BR027,Salary,2025-08-24,32479.8,Closed
ACC04391,CUST04252,BR012,Salary,2023-11-14,60006.48,Active
ACC05417,CUST08347,BR008,Salary,2025-02-03,1698.97,Active
ACC11716,CUST02826,BR004,Savings,2026-03-23,50197.5,Dormant
ACC02512,CUST04294,BR004,Salary,2026-04-13,71728.73,Active
ACC07081,CUST01780,BR002,Salary,2023-12-23,47781.22,Closed
ACC02329,CUST03449,BR005,Savings,2024-02-20,61309.87,Active
ACC03381,CUST03198,BR030,Current,2026-04-19,27510.41,Closed
ACC01695,CUST05264,BR049,Salary,2025-06-18,36016.68,Dormant
ACC05781,CUST03207,BR016,Salary,2023-12-17,28159.33,Closed
ACC07355,CUST03808,BR027,Savings,2024-09-02,63003.03,Closed
ACC06572,CUST02982,BR000,Savings,2025-05-22,37594.94,Dormant
ACC10068,CUST04388,BR019,Salary,2024-09-04,62332.65,Active
ACC07017,CUST01490,BR044,Savings,2025-10-21,51882.31,Closed
ACC02801,CUST07690,BR006,Savings,2024-06-27,42845.64,Closed
ACC01033,CUST07473,BR042,Savings,2026-02-20,73340.18,Active
ACC07165,CUST03771,BR039,Salary,2026-04-22,62412.66,Closed
ACC06161,CUST00482,BR018,Savings,2026-05-16,15171.37,Dormant
ACC00968,CUST06257,BR041,Savings,2024-05-09,62051.89,Active
ACC01858,CUST03209,BR018,Savings,2026-08-08,15661.22,Closed
ACC02119,CUST06228,BR013,Salary,2025-03-09,8515.8,Active
ACC03617,CUST05366,BR004,Salary,2023-09-10,23118.66,Active
ACC08496,CUST00497,BR041,Current,2023-11-13,31222.37,Active
ACC02730,CUST04427,BR022,Savings,2025-08-01,70980.53,Closed
ACC01039,CUST00076,BR040,Savings,2025-07-26,25258.74,Closed
ACC07951,CUST05561,BR010,Salary,2026-02-19,17262.43,Dormant
ACC11430,CUST00443,BR047,Current,2025-11-28,44714.41,Closed
ACC11565,CUST04976,BR043,Salary,2024-03-06,7984.95,Dormant
ACC08020,CUST03412,BR000,Salary,2024-03-09,23971.34,Dormant
ACC09637,CUST04507,BR033,Salary,2024-12-19,50218.58,Active
ACC02200,CUST09334,BR036,Current,2026-08-31,38678.54,Closed
ACC08107,CUST05716,BR038,Savings,2026-08-19,-86518.54,Dormant
ACC11268,CUST04873,BR000,Current,2025-02-07,3003.47,Active
ACC00461,CUST07974,BR021,Current,2024-06-13,54858.23,Active
ACC10496,CUST05018,BR000,Salary,2025-06-24,38341.68,Dormant
ACC04877,CUST07963,BR028,Current,2024-10-29,14983.44,Closed
ACC05256,CUST07616,BR037,Current,2024-03-05,64395.32,Dormant
ACC02016,CUST08158,BR028,Salary,2024-01-19,95017.53,Dormant
ACC11408,CUST08883,BR001,Salary,2024-01-20,92113.8,Dormant
ACC06675,CUST05708,BR042,Savings,2026-03-19,79660.74,Dormant
ACC02141,CUST01208,BR013,Salary,2024-09-09,64241.4,Closed
ACC09013,CUST06356,BR039,Salary,2025-09-03,75239.16,Closed
ACC02568,CUST01956,BR004,Salary,2024-09-04,1882.07,Active
ACC05980,CUST00249,BR004,Current,2026-01-08,9933.42,Closed
ACC02498,CUST00257,BR022,Savings,2025-12-03,93510.69,Active
ACC05528,CUST05465,BR020,Current,2025-04-04,2341.48,Active
ACC07154,CUST09808,BR024,Current,2024-12-18,1043.6,Closed
ACC01465,CUST06448,BR036,Savings,2024-03-23,20348.74,Active
ACC09154,CUST00392,BR038,Salary,2024-03-16,67483.95,Active
ACC07501,CUST07171,BR021,Current,2026-07-04,32037.08,Closed
ACC09032,CUST99999,BR049,Current,2025-06-07,9698.1,Dormant
ACC10114,CUST06754,BR036,Savings,2025-05-25,7484.98,Dormant
ACC01165,CUST99999,BR025,Salary,2025-04-30,42454.57,Closed
ACC10066,CUST08034,BR020,Current,2025-06-06,92984.37,Active
ACC07516,CUST02947,BR011,Savings,2023-12-29,15266.7,Dormant
ACC04039,CUST00122,BR012,Current,2025-02-05,70805.71,Dormant
ACC01437,CUST03880,BR033,Salary,2026-01-16,42293.45,Dormant
ACC07066,CUST01639,BR001,Savings,2026-08-18,53029.66,Dormant
ACC11700,CUST06182,BR007,Salary,2025-11-17,44465.03,Dormant
ACC06866,CUST07842,BR000,Savings,2024-09-01,5730.56,Dormant
ACC03358,CUST00031,BR013,Savings,2026-06-11,29504.76,Closed
ACC02889,CUST05169,BR005,Salary,2024-01-09,72983.43,Dormant
ACC07043,CUST04123,BR001,Savings,2024-06-22,20293.55,Active
ACC02248,CUST00483,BR000,Salary,2024-03-19,3602.5,Closed
ACC09357,CUST04317,BR020,Salary,2023-11-16,45930.91,Active
ACC09320,CUST00030,BR033,Salary,2025-02-07,15360.23,Closed
ACC04295,CUST06506,BR039,Current,2026-07-01,60369.58,Dormant
ACC02177,CUST00512,BR034,Savings,2024-08-07,4676.37,Closed
ACC10628,CUST04246,BR017,Salary,2026-05-04,53729.48,Active
ACC07789,CUST05265,BR010,Salary,2025-10-11,4619.58,Dormant
ACC10185,CUST00917,BR040,Salary,2026-03-07,83246.72,Dormant
ACC00515,CUST03918,BR017,Savings,2023-11-16,81627.28,Closed
ACC03921,CUST05830,BR005,Salary,2024-12-29,54500.97,Dormant
ACC07806,CUST08441,BR030,Savings,2024-02-16,58078.66,Active
ACC10476,CUST05397,BR012,Savings,2026-07-24,15849.45,Active
ACC02846,CUST08246,BR017,Savings,2023-12-12,40674.83,Active
ACC02861,CUST03277,BR010,Current,2025-01-16,89998.09,Dormant
ACC09231,CUST02559,BR033,Current,2024-01-18,87589.19,Dormant
ACC03636,CUST03956,BR005,Current,2025-05-16,14787.29,Active
ACC02418,CUST99999,BR000,Savings,2023-11-08,53481.78,Active
ACC01685,CUST09320,BR026,Salary,2025-07-17,5118.93,Active
ACC00083,CUST00358,BR012,Savings,2026-06-11,41338.97,Active
ACC00373,CUST06602,BR019,Current,2024-10-24,10616.85,Active
ACC05033,CUST06910,BR045,Salary,2024-04-14,88811.75,Closed
ACC04603,CUST03835,BR034,Savings,2023-12-06,68900.35,Closed
ACC03884,CUST07124,BR013,Current,2023-12-25,11225.65,Dormant
ACC02899,CUST06473,BR004,Current,2026-04-05,71211.72,Closed
ACC05418,CUST06882,BR012,Salary,2025-03-16,81548.9,Dormant
ACC04798,CUST09470,BR005,Current,2025-06-23,21947.75,Dormant
ACC11750,CUST03487,BR025,Current,2026-03-18,54707.6,Closed
ACC02083,CUST03703,BR039,Salary,2025-07-18,96442.76,Dormant
ACC08942,CUST06908,BR039,Current,2024-02-07,79081.67,Closed
ACC11775,CUST05908,BR027,Current,2026-03-05,48878.94,Active
ACC08915,CUST08477,BR005,Savings,2023-12-19,18088.58,Active
ACC02449,CUST02432,BR024,Salary,2025-06-17,57204.76,Dormant
ACC04094,CUST07392,BR042,Current,2025-05-04,94955.28,Active
ACC10996,CUST07970,BR000,Savings,2026-01-07,22882.28,Active
ACC01604,CUST08553,BR016,Salary,2026-02-04,34702.29,Active
ACC09395,CUST05339,BR036,Savings,2026-01-27,15022.9,Dormant
ACC11118,CUST02383,BR026,Savings,2026-08-25,23665.91,Dormant
ACC00518,CUST02072,BR027,Current,2025-11-24,70471.77,Active
ACC07004,CUST08415,BR011,Current,2025-01-01,95283.27,Active
ACC05124,CUST05312,BR043,Savings,2026-07-11,81955.38,Closed
ACC08719,CUST00881,BR049,Salary,2024-03-19,59555.25,Closed
ACC06701,CUST05895,BR008,Salary,2026-08-21,10439.36,Dormant
ACC07870,CUST00906,BR025,Salary,2024-02-21,14012.88,Active
ACC07696,CUST09894,BR005,Savings,2025-12-12,99861.65,Closed
ACC05295,CUST01750,BR020,Salary,2024-08-01,29946.4,Active
ACC11687,CUST02326,BR044,Salary,2026-07-28,4831.37,Dormant
ACC02958,CUST03560,BR039,Current,2025-02-02,68366.64,Active
ACC04103,CUST04416,BR026,Salary,2023-12-09,2895.73,Closed
ACC04788,CUST01964,BR048,Savings,2024-10-05,93559.25,Dormant
ACC04966,CUST08547,BR049,Current,2024-08-19,76716.17,Closed
ACC09317,CUST02966,BR024,Savings,2026-01-21,4693.41,Active
ACC08295,CUST01252,BR008,Salary,2024-12-07,20211.71,Active
ACC05981,CUST08115,BR015,Current,2024-10-21,63352.23,Active
ACC08923,CUST02675,BR020,Salary,2023-11-06,88583.63,Dormant
ACC07306,CUST07906,BR048,Savings,2024-09-23,68112.93,Dormant
ACC06130,CUST09713,BR012,Savings,2024-01-17,54481.84,Active
ACC10990,CUST05765,BR026,Salary,2026-07-16,79943.61,Active
ACC08631,CUST05443,BR034,Salary,2024-08-19,49572.72,Dormant
ACC03800,CUST02907,BR022,Salary,2024-03-07,72183.81,Closed
ACC09135,CUST05047,BR031,Salary,2025-04-02,87701.5,Closed
ACC07675,CUST05350,BR029,Salary,2025-09-17,54749.83,Dormant
ACC09515,CUST07954,BR007,Current,2025-02-20,50844.3,Dormant
ACC00030,CUST03030,BR030,Current,2024-11-14,91032.15,Dormant
ACC01800,CUST00853,BR025,Salary,2025-02-23,97055.08,Active
ACC08474,CUST00004,BR027,Savings,2025-12-03,34343.15,Closed
ACC07257,CUST07322,BR046,Salary,2024-03-06,79349.77,Active
ACC11141,CUST05662,BR035,Salary,2026-03-09,93050.2,Closed
ACC01328,CUST06996,BR005,Salary,2024-05-21,45994.43,Closed
ACC08609,CUST07536,BR041,Current,2026-09-03,29354.01,Closed
ACC03855,CUST06839,BR020,Savings,2024-09-22,19464.13,Active
ACC10495,CUST02451,BR020,Savings,2025-03-14,90460.93,Active
ACC10966,CUST06085,BR025,Savings,2025-08-09,9566.18,Closed
ACC02561,CUST09714,BR030,Current,2024-09-14,62201.34,Active
ACC06494,CUST00194,BR017,Savings,2026-05-28,63793.79,Dormant
ACC09048,CUST02705,BR031,Current,2024-03-03,27759.31,Dormant
ACC08564,CUST04728,BR047,Salary,2026-05-28,6811.94,Dormant
ACC05887,CUST05724,BR038,Salary,2025-01-11,6806.8,Closed
ACC06750,CUST04911,BR008,Current,2026-06-13,89212.74,Dormant
ACC02496,CUST03395,BR007,Current,2026-07-03,37374.84,Dormant
ACC02211,CUST05679,BR044,Salary,2023-10-19,59103.69,Dormant
ACC02032,CUST06704,BR012,Salary,2024-10-07,94738.36,Dormant
ACC09754,CUST01553,BR037,Savings,2023-10-28,62133.51,Active
ACC02916,CUST04536,BR009,Savings,2025-09-21,7411.97,Closed
ACC04915,CUST07882,BR033,Current,2024-03-02,32500.25,Closed
ACC09600,CUST99999,BR000,Current,2025-08-23,26254.27,Closed
ACC11683,CUST06520,BR018,Salary,2023-09-23,20076.21,Active
ACC01926,CUST02888,BR044,Savings,2024-10-01,77598.16,Closed
ACC08408,CUST05332,BR031,Savings,2024-12-30,88570.43,Closed
ACC04809,CUST05412,BR027,Current,2024-02-18,22046.44,Active
ACC05001,CUST06319,BR021,Current,2026-07-18,53369.4,Dormant
ACC07371,CUST07180,BR045,Savings,2025-09-16,9429.91,Closed
ACC11998,CUST06580,BR045,Savings,2025-11-17,9441.35,Active
ACC05870,CUST01740,BR044,Savings,2024-09-20,31501.84,Closed
ACC07607,CUST03852,BR044,Savings,2024-10-17,90157.9,Closed
ACC03097,CUST01089,BR005,Current,2026-02-05,33887.04,Dormant
ACC11437,CUST05438,BR035,Savings,2025-09-13,14176.03,Dormant
ACC07549,CUST07655,BR023,Salary,2025-10-27,39434.4,Closed
ACC11580,CUST06090,BR032,Current,2023-09-11,39827.07,Dormant
ACC08195,CUST09531,BR015,Salary,2026-09-06,86194.78,Dormant
ACC04712,CUST02655,BR020,Salary,2023-09-16,44652.21,Dormant
ACC10577,CUST07424,BR031,Current,2025-05-22,46755.66,Active
ACC05431,CUST01920,BR014,Salary,2025-01-31,23756.69,Active
ACC03779,CUST01193,BR034,Current,2024-01-09,16597.68,Active
ACC05806,CUST08384,BR022,Current,2023-10-31,23678.65,Dormant
ACC03999,CUST04094,BR000,Salary,2025-05-16,46202.39,Dormant
ACC03586,CUST03957,BR049,Salary,2026-07-06,62907.59,Active
ACC03056,CUST07103,BR049,Salary,2025-09-17,21767.22,Dormant
ACC03549,CUST03612,BR041,Salary,2023-12-10,75699.07,Dormant
ACC08339,CUST01992,BR025,Current,2024-04-26,2726.3,Dormant
ACC10130,CUST05546,BR013,Current,2024-02-10,4100.77,Closed
ACC07547,CUST08151,BR019,Savings,2025-10-21,80251.7,Dormant
ACC07621,CUST06748,BR036,Savings,2024-01-15,64311.78,Active
ACC06209,CUST03566,BR009,Current,2024-05-19,26689.28,Active
ACC05187,CUST08538,BR019,Salary,2026-01-05,52451.86,Active
ACC11699,CUST01042,BR014,Salary,2024-03-09,17243.12,Active
ACC05833,CUST00267,BR040,Savings,2023-12-24,88206.4,Dormant
ACC08223,CUST03025,BR049,Savings,2025-04-25,85540.47,Closed
ACC01007,CUST09004,BR035,Salary,2025-09-06,29453.46,Closed
ACC02749,CUST04288,BR001,Salary,2023-12-31,98805.41,Active
ACC05262,CUST02336,BR004,Salary,2026-04-19,11175.45,Closed
ACC11319,CUST06940,BR037,Salary,2026-06-07,30508.64,Active
ACC09128,CUST04508,BR000,Current,2025-09-15,29535.09,Dormant
ACC03207,CUST09085,BR032,Salary,2026-03-19,48026.21,Closed
ACC03261,CUST08477,BR005,Savings,2023-12-25,36671.14,Dormant
ACC09492,CUST08802,BR041,Savings,2024-02-05,17890.36,Dormant
ACC11581,CUST02731,BR041,Current,2025-01-03,87689.06,Dormant
ACC11611,CUST03015,BR020,Current,2024-11-22,89259.19,Dormant
ACC10296,CUST05872,BR015,Savings,2026-08-26,62533.26,Dormant
ACC02340,CUST03418,BR023,Savings,2024-12-02,97212.77,Closed
ACC05919,CUST99999,BR005,Salary,2024-08-30,48357.76,Active
ACC07912,CUST05016,BR001,Savings,2023-12-29,47990.87,Active
ACC01305,CUST07742,BR000,Savings,2026-05-11,22633.07,Dormant
ACC05683,CUST06312,BR030,Current,2025-06-23,11492.06,Closed
ACC06731,CUST04267,BR031,Salary,2024-11-23,57962.41,Active
ACC07965,CUST06480,BR011,Salary,2024-05-27,57415.61,Active
ACC08874,CUST09148,BR047,Current,2024-05-08,28810.03,Active
ACC03236,CUST01304,BR032,Savings,2024-12-04,55823.82,Closed
ACC01367,CUST08461,BR048,Salary,2024-08-17,90696.78,Active
ACC11890,CUST08593,BR034,Salary,2024-11-01,5724.66,Active
ACC01070,CUST03214,BR028,Salary,2025-05-28,81878.37,Closed
ACC11092,CUST06927,BR013,Current,2025-05-05,58145.06,Active
ACC03714,CUST08956,BR009,Salary,2026-03-29,72378.73,Dormant
ACC06060,CUST09249,BR046,Salary,2025-12-23,16755.87,Active
ACC01194,CUST03641,BR034,Current,2025-01-31,94763.1,Active
ACC09898,CUST05430,BR008,Current,2024-08-06,67540.86,Active
ACC11149,CUST06894,BR036,Savings,2024-09-10,12339.09,Active
ACC07506,CUST09098,BR013,Salary,2026-01-18,64694.42,Closed
ACC10478,CUST06700,BR037,Salary,2025-08-14,34009.13,Dormant
ACC00929,CUST01604,BR012,Current,2026-08-10,12491.92,Active
ACC08453,CUST03797,BR034,Salary,2025-03-07,22899.16,Dormant
ACC06588,CUST08201,BR006,Savings,2026-02-20,84914.04,Active
ACC02871,CUST00577,BR035,Current,2024-09-17,77513.43,Active
ACC11406,CUST01235,BR046,Savings,2024-01-10,2027.16,Active
ACC00149,CUST02827,BR033,Salary,2023-09-26,72567.3,Active
ACC00342,CUST06237,BR036,Savings,2026-04-28,96210.57,Closed
ACC04312,CUST99999,BR017,Salary,2026-07-03,704.67,Active
ACC04140,CUST03604,BR005,Savings,2025-01-01,38167.4,Closed
ACC04706,CUST09508,BR008,Current,2026-05-20,2018.6,Dormant
ACC05032,CUST02129,BR019,Salary,2025-10-12,63363.66,Active
ACC02293,CUST05149,BR002,Salary,2025-06-17,65327.2,Active
ACC05942,CUST08488,BR033,Salary,2025-10-10,47982.24,Dormant
ACC00276,CUST09707,BR001,Salary,2025-06-25,22144.35,Dormant
ACC03647,CUST08118,BR033,Salary,2024-08-05,89284.55,Dormant
ACC08229,CUST00608,BR011,Salary,2025-03-31,64591.87,Dormant
ACC06504,CUST04869,BR039,Salary,2024-06-15,87213.02,Active
ACC02516,CUST01397,BR040,Savings,2024-11-15,17164.57,Closed
ACC02746,CUST06104,BR034,Current,2023-09-13,11093.15,Active
ACC07065,CUST05454,BR041,Savings,2026-07-01,50488.83,Dormant
ACC04974,CUST01310,BR042,Savings,2025-07-30,91802.98,Closed
ACC01633,CUST05978,BR037,Salary,2025-07-28,57938.22,Dormant
ACC03362,CUST03424,BR019,Savings,2024-09-21,71160.7,Dormant
ACC01540,CUST00748,BR017,Salary,2025-09-14,25658.8,Dormant
ACC04306,CUST04799,BR023,Salary,2023-12-02,-15498.18,Active
ACC02467,CUST07786,BR040,Current,2026-05-13,71424.67,Dormant
ACC11239,CUST07972,BR004,Savings,2025-09-09,68256.68,Active
ACC07181,CUST07548,BR049,Current,2025-12-21,72393.64,Dormant
ACC05755,CUST00899,BR010,Current,2026-06-29,6426.87,Active
ACC10449,CUST06539,BR036,Current,2025-07-10,83852.44,Active
ACC00248,CUST03576,BR010,Savings,2025-09-12,42957.14,Dormant
ACC02547,CUST02939,BR025,Savings,2026-06-24,70024.62,Dormant
ACC06408,CUST08305,BR030,Salary,2025-01-19,95450.04,Active
ACC00290,CUST09983,BR006,Current,2024-09-10,75765.72,Closed
ACC04308,CUST03115,BR008,Current,2023-09-14,67569.76,Dormant
ACC07021,CUST01005,BR033,Current,2026-04-10,80059.66,Closed
ACC06067,CUST02531,BR040,Current,2025-10-05,32456.89,Active
ACC00596,CUST05696,BR042,Savings,2024-07-07,88378.05,Active
ACC11779,CUST03668,BR004,Salary,2024-07-27,32240.65,Active
ACC11542,CUST03456,BR034,Savings,2026-07-08,79083.81,Closed
ACC09224,CUST00082,BR000,Salary,2024-10-17,33457.02,Dormant
ACC09599,CUST09167,BR048,Current,2025-09-19,81237.27,Active
ACC00397,CUST08907,BR022,Salary,2024-02-22,32734.71,Closed
ACC05277,CUST01661,BR029,Savings,2025-11-15,78130.52,Dormant
ACC07089,CUST08367,BR014,Salary,2026-08-23,31921.73,Closed
ACC10604,CUST04385,BR039,Current,2026-01-17,12978.82,Closed
ACC08832,CUST07988,BR005,Savings,2025-10-09,71028.53,Closed
ACC05159,CUST02332,BR033,Savings,2026-06-10,92747.19,Closed
ACC11351,CUST00352,BR027,Salary,2025-04-25,36738.81,Dormant
ACC11484,CUST03989,BR035,Current,2023-11-19,20940.68,Dormant
ACC02074,CUST01379,BR034,Savings,2024-07-01,32630.79,Active
ACC05313,CUST05372,BR030,Current,2023-11-06,13642.66,Active
ACC06926,CUST05647,BR044,Current,2025-11-22,60559.5,Active
ACC08221,CUST04549,BR024,Salary,2023-11-28,18529.01,Closed
ACC11557,CUST04387,BR045,Current,2025-04-23,96841.33,Closed
ACC01553,CUST07634,BR041,Salary,2026-01-28,47520.71,Closed
ACC04178,CUST04324,BR024,Current,2025-01-22,85455.81,Closed
ACC07215,CUST02645,BR010,Current,2026-09-08,28982.57,Active
ACC04812,CUST07958,BR031,Salary,2024-03-09,25857.48,Dormant
ACC09577,CUST00767,BR012,Salary,2026-07-16,13774.66,Dormant
ACC10620,CUST04985,BR029,Salary,2024-12-25,69710.84,Closed
ACC01608,CUST05229,BR005,Savings,2024-04-16,56642.87,Dormant
ACC05504,CUST02029,BR024,Current,2025-10-28,68230.86,Dormant
ACC06842,CUST02856,BR024,Savings,2024-04-22,22825.36,Active
ACC05790,CUST07855,BR036,Savings,2026-04-19,50292.76,Dormant
ACC11212,CUST08365,BR013,Salary,2024-07-22,98897.54,Dormant
ACC09519,CUST06349,BR028,Savings,2026-06-11,43397.8,Closed
ACC10248,CUST09471,BR006,Salary,2026-08-03,65910.2,Active
ACC08951,CUST05511,BR041,Savings,2026-07-11,81811.05,Dormant
ACC11912,CUST05873,BR019,Salary,2024-02-19,47838.87,Closed
ACC11295,CUST04082,BR006,Salary,2024-07-06,56117.73,Dormant
ACC01348,CUST04935,BR018,Salary,2024-03-18,34310.69,Closed
ACC09496,CUST01990,BR040,Savings,2025-10-08,27212.51,Dormant
ACC11660,CUST09714,BR035,Salary,2026-09-02,4731.4,Dormant
ACC06665,CUST01768,BR023,Salary,2024-01-26,50367.69,Active
ACC01590,CUST04756,BR005,Savings,2026-04-12,43286.17,Dormant
ACC09222,CUST08138,BR014,Salary,2025-09-21,88815.26,Dormant
ACC09172,CUST08673,BR009,Salary,2025-06-01,41440.87,Dormant
ACC00604,CUST04665,BR016,Current,2026-08-12,82740.99,Dormant
ACC06652,CUST00552,BR026,Savings,2026-02-12,10661.05,Dormant
ACC04633,CUST07312,BR014,Current,2026-06-26,47663.9,Active
ACC09252,CUST09175,BR046,Savings,2023-11-25,15823.47,Active
ACC10212,CUST04794,BR014,Savings,2026-04-30,62355.32,Dormant
ACC02104,CUST04526,BR022,Salary,2024-02-15,36739.6,Active
ACC07526,CUST09101,BR035,Savings,2026-06-02,6488.24,Closed
ACC08821,CUST09286,BR016,Current,2026-05-04,26548.76,Active
ACC04719,CUST00245,BR019,Current,2025-12-11,1335.35,Closed
ACC05360,CUST07925,BR014,Current,2025-12-15,8149.38,Closed
ACC09122,CUST03255,BR046,Savings,2025-04-13,75624.41,Dormant
ACC01623,CUST08759,BR011,Salary,2026-03-23,4518.7,Closed
ACC05240,CUST04759,BR044,Salary,2024-01-29,93021.72,Closed
ACC08099,CUST05943,BR006,Current,2024-07-06,65919.91,Closed
ACC09421,CUST04144,BR012,Current,2024-09-25,7700.61,Active
ACC07162,CUST04354,BR006,Salary,2025-02-20,85462.19,Active
ACC02657,CUST07170,BR039,Salary,2024-10-27,6028.47,Active
ACC11730,CUST03147,BR024,Current,2025-07-31,96534.65,Closed
ACC05964,CUST05411,BR000,Current,2025-11-22,65097.35,Dormant
ACC02589,CUST03260,BR021,Current,2026-06-08,53033.17,Dormant
